piece_id,barre_ratio,avg_chord_stretch,max_chord_stretch,avg_position_shift,fret_change_rate,avg_fret,p90_fret,high_position_ratio,open_string_ratio,p90_chord_stretch,shift_rate,max_position_shift,std_position_shift,fret_entropy,arpeggio_density,avg_string_jump,max_string_jump,string_entropy,chord_ratio,avg_polyphony,total_notes,tempo_bpm,log_total_notes,repetition_ratio,true_label,predicted_label
Contemplacion||Agustin Barrios Mandore,0.71056944,-0.8396669,0.5956297,0.7648235,0.3941655,0.4111221,-0.794077,0.68888843,0.8826045,-0.723347,0.7017061,0.95183176,0.11377369,0.7363948,0.057218358,-0.6406817,-0.0905043,-0.9998676,0.9681466,0.77399415,0.999273,-0.4795766,0.93982804,0.9021718,6,6
Dance de las hachas (Dance of the Axes)||Gaspar Sanz,0.7105439,-0.7871239,0.07783385,0.70736235,0.70729715,-0.6060257,-0.81057525,0.030131828,0.30280018,-0.4029485,0.58141553,0.6479143,0.715118,-0.8929344,0.006792173,0.9370598,-0.91058177,-0.7530997,0.83679914,0.73787403,-0.91639584,-0.96731234,-0.9918427,0.70739746,0,1
Dance of the Miller from The Three-Cornered Hat||Manuel de Falla,0.71708083,-0.80299425,0.2736236,0.5802246,0.08850016,-0.41504112,-0.8065651,0.11758354,0.6421183,-0.4029485,0.52850616,0.7840125,0.6396782,-0.23161945,-0.021961026,0.9781383,-0.78214186,0.24037136,-0.026450483,0.45296735,0.98731285,-0.91211253,0.86857677,0.8546247,3,5
Danza Guarani||Agustin Barrios Mandore,0.7109161,-0.80740136,0.2736236,0.94052035,0.5752271,0.34060386,-0.7919275,0.6462032,0.8006967,-0.4029485,0.942202,0.89061785,0.1660649,0.7379942,0.05622694,0.38502488,-0.0905043,-0.7938382,0.37395203,0.7108161,-0.8370292,-0.65087426,-0.90436554,0.7417235,5,5
Dos Temas Populares Cubanos - Les Yeux Sorciers - Ojos Brujos||Leo Brouwer,0.71095836,-0.7893671,0.2736236,0.8746292,0.5340879,-0.35856593,-0.80247945,0.17597817,0.5612829,-0.4029485,0.9061578,0.8572566,0.44168654,0.1971701,0.09538614,0.50807196,-0.0905043,0.041334193,0.23358953,0.6860642,-0.5360945,-0.013673765,-0.45928946,0.70739746,4,5
Douze Etudes - Etude No. 10||Heitor Villa-Lobos,0.7106386,-0.79518694,0.07783385,0.91985476,0.62275594,-0.0324052,-0.7983171,0.40425947,0.6731464,-0.4029485,0.92445064,0.8845939,0.40355286,0.53189236,-0.032309458,0.9680071,-0.0905043,-0.13109282,0.8894154,0.73212796,0.87935925,-0.57141685,0.70839334,0.7619604,6,6
Douze Etudes - Etude No. 6||Heitor Villa-Lobos,0.7123485,-0.8859058,0.99922997,0.93151623,0.32585844,0.015733583,-0.79620683,0.3770691,0.8164363,-0.98291385,0.95151013,0.8621953,0.28775322,0.81768817,0.18897119,-0.8491204,-0.5159525,-0.19163474,-0.21680388,0.5485451,0.521967,-0.7743867,0.44082654,0.70739746,4,5
Einleitende Etuden (Introductory Studies); Op. 60 no. 14||Fernando Sor,0.7105439,-0.79057884,0.90469295,0.6656907,0.4609905,-0.6271102,-0.81057525,0.03969896,-0.10380688,-0.33995718,0.58141553,0.68972445,0.6875009,-0.9289675,0.09870868,0.8406918,-0.5159525,-0.47223347,0.26322588,0.6915148,-0.89260834,-0.91211253,-0.9733042,0.7151629,0,1
Einleitende Etuden (Introductory Studies); Op. 60 no. 24||Fernando Sor,0.7105439,-0.82112753,0.7109644,0.7853295,0.6682721,-0.5173551,-0.81057525,0.045534275,0.6636313,-0.58556956,0.76505154,0.7229023,0.6458871,-0.7313765,0.17212363,-0.124517135,-0.5159525,-0.99000514,0.8782146,0.7479971,-0.8017122,-0.7743867,-0.8515612,0.7165237,1,1
Einleitende Etuden (Introductory Studies); Op. 60 no. 3||Fernando Sor,0.7105439,-0.75087976,-0.316343,0.8515431,0.83865434,-0.5380006,-0.80938005,0.030131828,0.43477467,0.060228854,0.8822136,0.6796678,0.7032421,-0.87675333,0.05044153,0.80935365,-0.78214186,-0.99919033,0.971225,0.7768012,-0.9080168,-0.98021793,-0.98639625,0.70739746,0,1
Einleitende Etuden (Introductory Studies); Op. 60 no. 5||Fernando Sor,0.7105439,-0.8638152,0.5956297,0.77112997,0.7512761,-0.6160667,-0.81057525,0.036721222,-0.08000553,-0.77650064,0.79125184,0.7090631,0.65764534,-0.9010667,0.115661174,-0.8469613,-0.0905043,-0.9379955,0.96706957,0.77481264,-0.851371,-0.91211253,-0.92440426,0.7319806,0,0
El Delirio||Antonio Cano,0.71064156,-0.8019936,0.4490913,0.7087363,0.45204443,-0.026548345,-0.7983171,0.3515162,0.849543,-0.4029485,0.7049412,0.89634466,0.37413555,0.6949514,0.056850888,-0.3606818,-0.0905043,-0.9983577,0.95784247,0.76738757,0.9989982,-0.7532035,0.9349252,0.8948537,4,6
Endecha||Francisco Tarrega,0.7116372,-0.8241989,0.2736236,0.8175651,0.433949,0.20279679,-0.79620683,0.5767063,0.8842904,-0.58556956,0.78215,0.727391,0.62729955,0.74565685,-0.0040593445,0.98152655,-0.9647948,-0.28219917,0.25540823,0.62984043,-0.911638,0.1130303,-0.9889082,0.70739746,2,5
Estilo Uruguayo||Agustin Barrios Mangore,0.7109492,-0.8091546,0.2736236,0.79083246,0.61538404,-0.18671721,-0.8004079,0.28064352,0.8562245,-0.4029485,0.7478992,0.82404816,0.63984185,0.44389167,-0.010198746,0.8256806,-0.78214186,-0.5196121,0.6681368,0.7142664,-0.61827755,-0.70570016,-0.5713677,0.7122676,2,5
Estudio Inconcluso||Agustin Barrios Mandore,0.71065605,-0.78399026,0.4490913,0.7120811,0.62564397,-0.29699194,-0.80247945,0.23978677,0.64591634,-0.4029485,0.7533349,0.7489233,0.6290315,0.32920015,0.031937465,0.94185966,-0.91058177,-0.9637959,0.9078069,0.7579927,-0.7871728,-0.91211253,-0.82900065,0.7840589,2,3
Etude||Mauro Giuliani,0.7105439,-0.77793986,0.07783385,0.77913535,0.7093751,-0.5768276,-0.81057525,0.03455288,0.25924912,-0.4029485,0.7023589,0.9399139,0.50493956,-0.8351775,0.07076187,0.7048158,-0.0905043,0.05601616,0.8787358,0.7503925,-0.7563884,-0.91211253,-0.7806558,0.70739746,3,3
"Etude, Op. 38 no. 23||Napoleon Coste",0.71058446,-0.7796626,0.2736236,0.7616519,0.65072936,-0.42134824,-0.8065651,0.12184397,0.52591217,-0.4029485,0.78255075,0.82404816,0.6282706,-0.1661728,0.18679202,-0.43289658,-0.78214186,-0.79247093,0.74013036,0.7382817,0.5162057,-0.98021793,0.4370077,0.7093522,4,4
"Etude, Op. 60 no. 19||Matteo Carcassi",0.7105439,-0.7637135,0.07783385,0.6104794,0.6198848,-0.5977575,-0.81057525,0.09745133,-0.15881518,-0.18140107,0.49480128,0.8049446,0.6500647,-0.8364837,0.18819986,0.11431013,-0.91058177,-0.9922136,0.94741744,0.76724046,-0.55273986,-0.8205125,-0.48116538,0.70739746,2,1
"Etude, Op. 60 no. 25||Matteo Carcassi",0.7105439,-0.7917418,0.2736236,0.94381964,0.73544997,-0.23464735,-0.7983171,0.28689176,0.51927817,-0.44296253,0.8707895,0.95183176,-0.27211174,0.3457757,0.114214934,0.2519982,-0.0905043,-0.91561514,0.96283233,0.77089614,0.36889017,-0.91211253,0.3394669,0.7268014,5,5
"Etude, Op. 60 no. 9||Matteo Carcassi",0.7105439,-0.78434855,0.2736236,0.89527076,0.7478996,0.004713441,-0.79620683,0.44408393,0.7235706,-0.4029485,0.8535767,0.8572566,0.36276653,0.73951185,-0.0016521275,0.9383761,-0.0905043,-0.969618,0.91938955,0.756265,-0.53233737,-0.91211253,-0.45440868,0.71903914,0,5
Fabiniana||Agustin Barrios Mandore,0.71107334,-0.84555864,0.5956297,0.8064877,0.52806014,0.17219207,-0.79620683,0.4773052,0.91320676,-0.58556956,0.7836982,0.87825954,0.47780848,0.70610577,0.06586888,0.881084,-0.5159525,-0.5667102,0.64638734,0.6956327,-0.41659108,-0.8880796,-0.31377977,0.72609144,3,5
Fantasia||Anonymous,0.7105439,-0.7970546,0.2736236,0.79753774,0.45817378,-0.48963407,-0.80857956,0.09707076,0.3754209,-0.4029485,0.87371105,0.76113135,0.61820215,-0.7148045,0.02523469,0.93116945,-0.78214186,0.045975316,-0.1674303,0.6483643,-0.8542386,-0.91211253,-0.9282696,0.72009546,1,1
Fantasia (que contrahaze la harpa en la manera de Luduvico)||Alonso Mudarra,0.71076065,-0.8252919,0.2736236,0.773986,0.73722285,-0.16218992,-0.8004079,0.23789707,0.86404693,-0.58556956,0.76889575,0.7840125,0.6590797,0.01993985,0.022378206,0.7718136,-0.0905043,-0.99778473,0.9492611,0.7597369,-0.27100328,-0.96731234,-0.1601731,0.73623437,4,5
Four Easy Studies: No. 2 in E||Dionisio Aguado,0.7105439,-0.80027235,0.07783385,0.9927028,0.61035305,-0.43668306,-0.81057525,0.13121387,0.08952191,-0.4029485,0.8397478,0.95183176,-0.8839216,-0.8817175,0.17017934,0.18179074,-0.78214186,-0.9968036,0.8812924,0.73083234,-0.8556533,-0.7182419,-0.9301567,0.73782706,0,0
Four Easy Studies: No. 4 in E||Dionisio Aguado,0.7108381,-0.77852386,0.2736236,0.7533269,0.56786656,-0.4890271,-0.80857956,0.048265997,0.6510111,-0.4029485,0.80453783,0.7530509,0.63432926,-0.7631356,-0.08523927,0.92152345,-0.9647948,-0.78024507,0.19581363,0.6997892,-0.8882528,-0.620574,-0.96898,0.70739746,0,1
Fugue in C||Johann Pachelbel,0.7105439,-0.8113085,0.4490913,0.6716825,0.46974286,-0.49170622,-0.8069695,0.093177274,0.5825089,-0.4029485,0.69256955,0.7361848,0.6655799,-0.48011714,0.009219348,0.9605183,-0.0905043,-0.35636327,0.41131818,0.6820303,-0.82733226,-0.85796285,-0.890266,0.7733679,2,3
Greensleeves||Anonymous,0.7105439,-0.7581461,-0.12414946,0.5533495,0.44232827,-0.59849375,-0.81057525,0.030131828,0.07396985,-0.18140107,0.19763954,0.6479143,0.74711007,-0.93579435,0.18897119,0.9844555,-0.9647948,-0.7494534,-0.7703325,0.6688634,-0.86782587,-0.4795766,-0.94579166,0.756784,1,0
Gymnopedie No. 3||Erik Satie,0.7120828,-0.79698175,0.2736236,0.872635,0.42298803,-0.2718407,-0.80247945,0.26174808,0.7219629,-0.4029485,0.9086814,0.7840125,0.47770455,-0.1439599,0.18897119,0.031821888,-0.0905043,-0.0850254,-0.30930263,0.64061934,-0.7800715,-0.2138271,-0.8178928,0.70739746,2,3
Jota||Agustin Barrios Mandore,0.71097815,-0.80895036,0.99884504,0.8934653,0.5014676,-0.13320611,-0.7983171,0.38752314,0.566988,-0.58556956,0.86770386,0.9399139,0.24984181,0.54315025,0.09732455,-0.27171648,-0.0905043,-0.3756238,0.40968406,0.6870549,0.9997807,-0.7939654,0.95434576,0.7498081,5,6
La Maja de Goya||Enrique Granados,0.7108833,-0.81612587,0.5956297,0.90914637,0.572329,0.2819175,-0.79620683,0.57801324,0.85985845,-0.58556956,0.93376493,0.9044058,0.3719284,0.86261004,0.10165426,0.6254318,-0.0905043,-0.38306743,0.5384816,0.70219314,-0.08322281,-0.57141685,0.009071042,0.70903444,7,6
Le Petit-Rien (Rondeau)||Francois Couperin,0.7105439,-0.7862085,0.07783385,0.68890244,0.59705776,-0.52978075,-0.81057525,0.030131828,0.64273834,-0.27376026,0.65774935,0.6479143,0.70967984,-0.88788134,0.031055672,0.9355126,-0.91058177,-0.28001532,0.21050158,0.7156771,-0.9080168,-0.91211253,-0.98639625,0.74128336,3,1
Mazurka; Op. 24 no. 1||Frederic Chopin,0.7113697,-0.80721354,0.2736236,0.8701369,0.39220026,-0.112248026,-0.79620683,0.37063885,0.6596528,-0.58556956,0.9359468,0.8115096,0.5605885,0.6225337,-0.035120044,0.97078127,-0.5159525,-0.63318914,-0.10939648,0.6125647,-0.057065737,-0.39750507,0.030641438,0.72047293,4,5
Mazurka; Op. 33 no. 1||Frederic Chopin,0.71220917,-0.8102662,0.2736236,0.8769057,0.42814714,0.037211873,-0.7983171,0.58028996,0.74161124,-0.5178546,0.91602117,0.7912005,0.48355958,0.3962704,-0.014909891,0.970691,-0.91058177,-0.7414426,0.24073273,0.63360924,-0.71931654,-0.4795766,-0.7225484,0.70739746,4,4
Minueto en Si Mayor||Agustin Barrios Mangore,0.71072155,-0.82197636,0.4490913,0.821952,0.6452039,0.06397237,-0.7983171,0.42710954,0.9151073,-0.4029485,0.82090884,0.8414451,0.5726471,0.61532706,0.06127924,0.91764796,-0.91058177,-0.63045,0.88706493,0.7365075,-0.61338216,-0.91211253,-0.5644045,0.7262098,3,5
Moderato||Dionisio Aguado,0.7105439,-0.78178394,0.07783385,0.53416455,0.3849244,-0.6001838,-0.81057525,0.030131828,0.24104,-0.29615307,0.12316954,0.6137369,0.73265356,-0.9344344,-0.08523927,0.99003,-0.9647948,-0.988142,-0.023768894,0.63088393,-0.92888165,-0.9984315,-0.9974116,0.70739746,0,0
"Moderato, Op. 39 no. 15||Anton Diabelli",0.7105439,-0.75087976,-0.316343,0.8017433,0.81208634,-0.5168155,-0.8099785,0.030131828,0.60487425,0.060228854,0.7465179,0.7090631,0.70380914,-0.8222162,0.038855787,0.55745137,-0.0905043,-0.9223033,0.95201033,0.7691521,-0.9197011,-0.91211253,-0.99362487,0.70739746,0,2
Moonlight Sonata||Ludwig van Beethoven,0.7105439,-0.8548009,0.99922997,0.9756787,0.75051457,0.011092893,-0.79620683,0.27712953,0.77143747,-0.96647155,0.8900756,0.95183176,-0.6185679,0.733635,0.16398406,-0.24224478,-0.5159525,-0.75542283,0.94814545,0.7669821,0.3482745,0.458243,0.32569823,0.71429056,5,6
Oracion por Todos||Agustin Barrios Mandore,0.7105439,-0.79041207,0.2736236,0.72312784,0.43995178,0.013717685,-0.7983171,0.4623785,0.85120386,-0.4029485,0.703919,0.8329523,0.54788417,0.7273952,-0.08523927,0.39924932,-0.78214186,-0.8646804,-0.5794455,0.6804037,-0.5360945,-0.013673765,-0.45928946,0.7843682,2,4
Oriental||Isaac Albeniz,0.7114294,-0.8239906,0.5956297,0.8432858,0.5685059,0.52866113,-0.7919275,0.69252867,0.91862524,-0.58556956,0.8234358,0.8716012,0.49516326,0.9076378,-0.015986012,0.95482326,-0.5159525,-0.47409058,0.58268774,0.69728225,0.8944825,-0.11491658,0.7237803,0.7179326,6,6
"Partita for Lute, BWV 997: Sarabande||J.S. Bach",0.71071595,-0.79279363,0.4490913,0.7537188,0.5757663,-0.46957842,-0.8065651,0.06530464,0.62837183,-0.4029485,0.7972782,0.7689823,0.6262563,-0.3898383,0.02097979,0.93087953,-0.5159525,-0.33673376,0.6465135,0.7202677,-0.5132361,0.458243,-0.4299149,0.7484489,3,5
"Partita II, BWV 1004: v. Ciaccona||J.S. Bach",0.71078026,-0.80683285,0.4490913,0.8052736,0.61907053,-0.23939294,-0.80247945,0.24114077,0.7810776,-0.58556956,0.8054428,0.8414451,0.54946417,0.39304206,0.08642862,0.64650613,-0.0905043,-0.4213786,0.8803622,0.7379078,0.99999994,-0.013673765,0.98948395,0.7359699,7,6
Partita III: BWV 1006: i. Preludio||J.S. Bach,0.7105778,-0.7871239,0.07783385,0.92280716,0.7991874,0.35837448,-0.794077,0.5572037,0.9020702,-0.31822497,0.92492396,0.8845939,0.33228013,0.7422655,0.08281455,0.37696233,-0.5159525,-0.88547033,0.97046417,0.77603424,0.3084118,-0.4795766,0.29889217,0.73034173,7,6
Partita III: BWV 1006: ii. Loure||J.S. Bach,0.710917,-0.82006574,0.5956297,0.82165325,0.58008134,-0.051506944,-0.80247945,0.24192026,0.9236318,-0.4029485,0.7413721,0.9461928,0.30603215,0.18865186,0.04300244,0.94896424,-0.78214186,-0.9292734,0.6560127,0.7053499,-0.70901334,-0.7743867,-0.7065657,0.716318,5,4
"Partita in A Minor, BWV 1013: i. Allemande||J.S. Bach",0.7105439,-0.78691256,0.2736236,0.86234015,0.7613329,0.066059,-0.79620683,0.47575063,0.835653,-0.4029485,0.8361924,0.9165325,0.42684105,0.8125853,0.107005276,0.44190407,-0.5159525,-0.9482556,0.93503076,0.76402485,0.31316155,-0.18942475,0.3021005,0.70739746,5,6
Petite Piece||Wolfgang Amadeus Mozart,0.7105439,-0.7848597,0.07783385,0.65255255,0.5458851,-0.5684502,-0.81057525,0.030131828,0.46166107,-0.4029485,0.4931502,0.6479143,0.72215563,-0.8801839,-0.03354964,0.93514633,-0.91058177,-0.88229877,0.17199914,0.7091764,-0.8848776,-0.91211253,-0.96546376,0.7563278,1,0
Pictures at an Exhibition: Promenade (Pg. 11)||Modest Mussorgsky,0.7112993,-0.8375711,0.4490913,0.69035405,0.35678744,-0.39293534,-0.8065651,0.043401245,0.8823952,-0.58556956,0.7814825,0.67454135,0.6786613,-0.55041057,0.15058513,0.9666021,-0.91058177,-0.260465,-0.56606865,0.599809,-0.61173975,-0.7743867,-0.5620765,0.70739746,7,2
Preludio No. 1||Francisco Tarrega,0.7107393,-0.81458294,0.4490913,0.81038815,0.50964105,-0.34036136,-0.8004079,0.22958998,0.7316492,-0.58556956,0.82061934,0.7981764,0.6012448,0.2971566,-0.027183779,0.88398284,-0.78214186,-0.18472216,0.42979616,0.67111284,-0.81180614,-0.9202764,-0.8670109,0.70739746,2,3
Romance||Anonymous,0.7105439,-0.75087976,-0.316343,0.94247687,0.66986555,-0.22118206,-0.8004079,0.44726476,0.06799199,0.060228854,0.9344166,0.8572566,0.17579617,-0.41242602,0.14066403,-0.19822466,-0.78214186,-0.9256605,0.94786227,0.76636684,-0.8876968,-0.9745607,-0.96841043,0.71207756,2,1
Rondo||Napoleon Coste,0.7106842,-0.79921836,0.07783385,0.72409844,0.52630526,-0.5387097,-0.80857956,0.08469878,0.4512244,-0.4029485,0.678474,0.76113135,0.6484082,-0.6021563,0.04519433,0.92475146,-0.0905043,-0.88903874,0.5730828,0.6935535,-0.73781157,-0.65087426,-0.7514507,0.7272141,2,2
"Rondo, Op. 241 no. 34||Ferdinando Carulli",0.7105439,-0.7696211,-0.12414946,0.7298009,0.6886666,-0.61460173,-0.81057525,0.030131828,-0.1544833,-0.18140107,0.76107806,0.6796678,0.68865204,-0.9342131,0.0914422,0.025668941,-0.5159525,-0.9253473,0.8702219,0.75218666,-0.41876125,-0.08974641,-0.31625268,0.7120337,1,2
Sarabande||George Frideric Handel,0.7105439,-0.7712626,0.2736236,0.6733129,0.6314116,-0.5672921,-0.81057525,0.030131828,0.3796657,-0.18140107,0.5926081,0.6640904,0.7084981,-0.88540274,0.13509572,0.79929507,-0.0905043,-0.14448433,0.41674358,0.72376215,-0.8952487,-0.91211253,-0.9758013,0.70739746,2,2
"Sonata I, BWV 1001: i. Adagio||J.S. Bach",0.71088,-0.8107796,0.2736236,0.766099,0.7040389,-0.37384018,-0.8065651,0.07091405,0.8453641,-0.58556956,0.73291594,0.7361848,0.6759798,-0.26077905,0.03185614,0.89529717,-0.5159525,-0.7890207,0.9238356,0.7485314,-0.43807653,0.08785026,-0.3385242,0.723273,6,5
Sonata II: BWV 1003: iv. Allegro||J.S. Bach,0.7105439,-0.75087976,-0.316343,0.89253914,0.8207799,0.9435674,-0.7808804,0.87382746,0.94995886,0.060228854,0.8895203,0.90695804,0.43502983,0.9267906,0.05092732,0.8490105,-0.5159525,-0.99858075,0.97100693,0.7766904,0.5573541,-0.65087426,0.4643618,0.70739746,6,6
"Sonata in A Major, L 238/ K 208||Domenico Scarlatti",0.7105439,-0.8034447,0.7109644,0.85292774,0.71552145,-0.39067182,-0.8045318,0.16048588,0.61532235,-0.58556956,0.87371105,0.82404816,0.5535503,-0.03460567,0.111739576,-0.27126387,-0.0905043,-0.45050082,0.90651065,0.7537792,-0.62312555,-0.013673765,-0.57829887,0.7244295,2,5
"Studio in Si Minore, Op. 35 no. 22||Fernando Sor",0.7105439,-0.75087976,-0.316343,0.6427865,0.7216963,-0.3870337,-0.80857956,0.049302567,0.8396943,0.060228854,0.36693284,0.76113135,0.66224915,-0.704314,0.16234098,-0.7503054,-0.0905043,-0.977417,0.9707579,0.77656484,-0.58474046,-0.7743867,-0.52439356,0.75917107,1,2
"Study in E Minor, Op. 35 no. 18||Fernando Sor",0.7105439,-0.8766536,0.99922997,0.99086857,0.52799,-0.2493364,-0.80494,0.168374,0.25872743,-0.9998684,0.9360468,0.9490883,-0.46989527,-0.8201013,0.15915902,-0.11157022,-0.78214186,0.0026671824,-0.59598404,0.6768376,-0.7841545,-0.91211253,-0.82428485,0.70739746,1,0
Study No. 6||Fernando Sor,0.7105439,-0.7712626,0.07783385,0.7434485,0.72218496,-0.51490146,-0.80857956,0.030131828,0.56552595,-0.18140107,0.70386,0.7090631,0.6506647,-0.7705076,0.15378903,-0.9169361,-0.0905043,-0.43942034,0.9598894,0.7718685,-0.80819005,-0.91211253,-0.861501,0.7177129,0,1
"Study, Op. 139 no. 5||Mauro Giuliani",0.71157265,-0.8007744,0.2736236,0.8180379,0.42427158,-0.4428465,-0.8045318,0.16350345,0.32533064,-0.4029485,0.86443615,0.82404816,0.5324847,-0.34279257,-0.00030303,0.96408385,-0.0905043,-0.26635852,0.3034182,0.658456,-0.69839823,-0.91211253,-0.6902083,0.77463955,1,3
"Study, Op. 48 no. 23||Mauro Giuliani",0.71086204,-0.813697,0.2736236,0.98705924,0.7389134,-0.040709306,-0.7997827,0.27730703,0.79689705,-0.44296253,0.8629357,0.95183176,-0.7800726,0.08177396,0.12169251,-0.030008601,-0.0905043,-0.9364553,0.9654313,0.7695129,-0.69160336,-0.7743867,-0.67980224,0.7187482,4,3
"Study, Op. 60 no. 13||Matteo Carcassi",0.7105439,-0.7696211,-0.12414946,0.97628856,0.52383804,-0.3801836,-0.80247945,0.19413559,-0.4007278,-0.13387598,0.9148587,0.95183176,-0.6611179,-0.7113472,0.086429544,-0.15294582,-0.0905043,-0.9997904,0.9690505,0.77501285,-0.7800715,-0.26181355,-0.8178928,0.8771586,2,1
"Study, Op. 60 no. 17||Matteo Carcassi",0.7107444,-0.8010697,0.07783385,0.99928606,0.7350899,0.0028281435,-0.79278964,0.3332919,0.393432,-0.4029485,0.97628564,0.95183176,-0.8764305,0.38284156,0.13993186,-0.9500971,-0.0905043,-0.72505313,0.95198053,0.76443857,-0.76849306,-0.7743867,-0.7997088,0.7308247,2,2
"Study, Op. 60 no. 20||Matteo Carcassi",0.7105439,-0.75087976,-0.316343,0.86746395,0.7086333,-0.3413021,-0.8004079,0.29283258,0.430279,0.060228854,0.8680456,0.8572566,0.36063132,-0.064300194,0.13799232,-0.7321418,-0.0905043,-0.7977365,0.971225,0.7768012,-0.68047196,-0.99905664,-0.66287273,0.71089786,5,2
"Study, Op. 60 no. 24||Matteo Carcassi",0.7105439,-0.8313532,0.7975765,0.86495066,0.4875832,-0.32395735,-0.8045318,0.16546364,0.7172082,-0.58556956,0.8702306,0.92914647,0.33835322,0.09681473,0.044311803,0.9260889,-0.0905043,-0.7937409,0.81480426,0.6981349,-0.098864466,-0.7743867,-0.0040338417,0.7754704,5,5
"Study, Op. 60 no. 4||Matteo Carcassi",0.7105439,-0.7696211,-0.12414946,0.843302,0.7775284,-0.1680804,-0.8004079,0.36371735,0.6590213,-0.13387598,0.65585744,0.8572566,0.43758664,0.33484557,0.10213275,-0.19958352,-0.5159525,-0.99920756,0.96866506,0.77512765,-0.82058024,-0.91211253,-0.88024217,0.7231217,2,3
"Suite 2 for Cello, BWV 1008: i. Prelude||J.S. Bach",0.7106696,-0.80855215,0.9974026,0.8764098,0.73478353,-0.14226921,-0.7983171,0.33361578,0.7812499,-0.58556956,0.78953606,0.95183176,0.029650727,0.5986762,0.06952982,0.79422015,-0.78214186,-0.8124985,0.9411446,0.7601971,0.16480263,-0.013673765,0.19936134,0.7183513,3,6
"Suite 2 for Cello, BWV 1008: iv. Sarabande||J.S. Bach",0.7106951,-0.7859753,0.2736236,0.75093883,0.63899446,-0.4988368,-0.8065651,0.045940865,0.57638645,-0.4029485,0.7465179,0.7361848,0.67368823,-0.45098022,0.083955824,0.70630836,-0.0905043,-0.28016388,0.7225617,0.7243382,-0.80819005,0.23616178,-0.861501,0.70739746,2,4
"Suite 3 for Cello, BWV 1009: ii. Allemande||J.S. Bach",0.7107247,-0.79647213,0.2736236,0.8310275,0.7088096,-0.18538578,-0.7983171,0.2709782,0.8177829,-0.4029485,0.80105025,0.85344577,0.51558304,0.40523025,0.038362097,0.7666876,-0.5159525,-0.60942674,0.8198144,0.7447951,-0.2685658,0.23616178,-0.15778863,0.71029764,4,6
"Suite 6 for Cello, BWV 1012: i . Prelude||J.S. Bach",0.7105439,-0.78469723,0.5956297,0.8617533,0.75795794,-0.2495265,-0.80247945,0.24913378,0.71692336,-0.4029485,0.8675246,0.8845939,0.52416754,0.2777606,0.091738164,0.5804513,-0.5159525,-0.34361154,0.95389366,0.7690673,0.83267766,-0.94621605,0.66539323,0.71534276,4,6
"Suite 6 for Cello, BWV 1012: iii.  Courante||J.S. Bach",0.7105439,-0.75087976,-0.316343,0.8394941,0.8203722,-0.31300828,-0.8065651,0.112501726,0.83357584,0.060228854,0.82772255,0.7840125,0.634789,-0.27031636,0.03864614,0.77773696,-0.0905043,-0.4488312,0.971225,0.7768012,-0.29997465,0.6348295,-0.18895097,0.7131064,2,6
"Suite 6 for Cello, BWV 1012: iv.  Sarabande||J.S. Bach",0.71086204,-0.80459404,0.2736236,0.7880505,0.43430027,-0.3015977,-0.80247945,0.23480152,0.74254143,-0.58556956,0.78320014,0.82404816,0.5050221,0.023632923,0.062483113,0.92852217,-0.0905043,-0.38071525,0.30200225,0.6708282,-0.7507082,-0.65087426,-0.7717156,0.7825117,2,4
Suite en La Mayor: Granduque II||Gaspar Sanz,0.7105439,-0.7831141,0.2736236,0.79492867,0.74178874,-0.4998507,-0.80857956,0.034265168,0.5280103,-0.4029485,0.7444182,0.76113135,0.69245666,-0.8479452,0.0056673503,0.9555436,-0.91058177,-0.95020986,0.8872855,0.7484455,-0.73054093,-0.4795766,-0.74006116,0.7123038,2,2
"Suite for Solo Violoncello, BWV 1009: Gigue||J.S. Bach",0.710679,-0.79514694,0.2736236,0.90176475,0.6932342,-0.2596747,-0.80247945,0.24049322,0.7184611,-0.4029485,0.9165192,0.82404816,0.47329095,0.026133368,0.0896145,0.57198656,-0.0905043,-0.6154998,0.7948316,0.7421117,-0.39462993,-0.85796285,-0.2890815,0.70739746,3,5
Suite in D Minor: v. Gavotte||Robert de Visee,0.7105439,-0.7921801,0.2736236,0.72516966,0.5355153,-0.51802915,-0.81057525,0.030131828,0.57460314,-0.4029485,0.82261056,0.6796678,0.67564493,-0.79476553,0.14761189,0.90785366,-0.5159525,-0.8706796,0.176643,0.6917313,-0.8962876,-0.9512927,-0.9767568,0.70739746,1,1
"Suite IV, BWV 1006a: i. Prelude||J.S. Bach",0.7105439,-0.8029249,0.5956297,0.8799787,0.7645659,-0.05710419,-0.7983171,0.3472381,0.82712084,-0.4029485,0.87166643,0.8716012,0.44423124,0.5270911,0.12566276,-0.4097582,-0.0905043,-0.23490673,0.9562544,0.7698643,0.9850057,-0.7743867,0.8615112,0.7082649,7,6
Suite Populaire Bresilienne: 4.  Gavotta - Choro||Heitor Villa-Lobos,0.7113449,-0.8000361,0.4490913,0.8325033,0.4358578,-0.27159593,-0.80247945,0.24373394,0.62231743,-0.4029485,0.9045519,0.7981764,0.6036073,0.21334197,0.036292765,0.9791032,-0.91058177,-0.5296891,-0.016183095,0.6260993,0.98531544,-0.26181355,0.8624209,0.70739746,4,6
