piece_id,barre_ratio,avg_chord_stretch,max_chord_stretch,avg_position_shift,fret_change_rate,avg_fret,p90_fret,high_position_ratio,open_string_ratio,p90_chord_stretch,shift_rate,max_position_shift,std_position_shift,fret_entropy,max_avg_chord_stretch_window,p95_position_shift_window,avg_stretch_velocity_beats,p90_stretch_velocity_beats,avg_position_shift_speed_beats,max_position_shift_speed_beats,arpeggio_density,avg_string_jump,max_string_jump,string_entropy,chord_ratio,polyphonic_arpeggio_intensity_beats,avg_polyphony,total_notes,tempo_bpm,log_total_notes,repetition_ratio,max_note_density_window,true_label,predicted_label
"Allemande, BWV 996||J.S. Bach",0.63188106,-0.8803745,-0.05063791,0.86797994,0.7070002,-0.73286706,-0.97244203,0.3952808,0.9924352,0.58874923,0.9190524,0.90133595,0.48801616,-0.8847582,-0.43399382,0.16414215,-0.95120645,-0.8462748,0.8755271,0.89625597,0.574616,0.17471087,-0.54389864,-0.7580262,0.5860435,0.8795787,0.3154624,-0.44465557,-0.71463466,-0.5448135,0.4224618,-0.19123659,8,10
Alman||Robert Johnson,0.6945617,-0.93292964,-0.05063791,0.9239337,0.7061399,-0.8623621,-0.6894819,0.37755102,0.6920404,0.58874923,0.8869741,-0.26350325,0.062601075,-0.98054487,-0.4130706,-0.06269055,-0.6737969,-0.7230891,0.8251427,0.92363095,0.50720114,-0.11392512,-0.54389864,-0.54581076,0.5663933,0.88471603,0.34985888,-0.5115772,-0.71463466,-0.6597602,0.36806485,-0.11739657,7,3
"Andante, Op. 241 no. 5||Ferdinando Carulli",0.6509704,-0.9692811,-0.15797003,0.9651582,0.6984333,-0.8971012,0.4148319,0.37111455,-0.78694034,0.9305712,0.8708552,-0.7116608,-0.1760975,-0.99737537,-0.45036414,-0.6257355,-0.2806883,-0.6349663,0.6839716,0.94399583,0.9171315,-0.98948365,-0.59740007,-0.04848514,0.44590297,0.598319,0.3531292,-0.5969636,-0.7789964,-0.83039045,0.35739225,0.32402655,0,1
Andantino in C; Op. 35 no. 2||Fernando Sor,0.63560313,-0.94642186,-0.10460857,0.9472782,0.68284535,-0.8895753,0.4148319,0.37111455,-0.2377621,0.78965086,0.8708552,-0.7116608,-0.063927375,-0.99658835,-0.4130706,-0.6257355,-0.49675125,-0.6349663,0.72864765,0.93657404,0.9089856,0.70670974,-0.6899881,-0.87855107,0.14723516,0.8373513,0.43613794,-0.6195217,-0.7789964,-0.8788609,0.35739225,0.17048506,0,2
"Andantino, Op. 44 no. 9||Fernando Sor",0.6975977,-0.87184983,-0.05063791,0.95421433,0.66239905,-0.89016294,-0.2000332,0.37111455,-0.9367876,0.58874923,0.8875491,-0.21026118,0.028747503,-0.9940144,-0.4130706,-0.45335662,-0.4836253,-0.6349663,0.6656877,0.95209396,0.30862027,0.8322611,-0.6460644,-0.9974676,0.24041219,0.50258225,0.4595058,-0.6189697,-0.80784595,-0.87767076,0.45319605,0.46220583,2,1
"Andantino, Op. 6 no. 8||Fernando Sor",0.7538701,-0.7931317,-0.05063791,0.92756516,0.66099906,-0.86232615,-0.2000332,0.37111455,0.952496,0.58874923,0.9006415,-0.044141915,0.057259742,-0.9870061,-0.4130706,-0.09318407,-0.66571313,-0.6814903,0.706286,0.94399583,0.4164837,0.9601064,-0.6460644,-0.9426363,0.07928059,0.8207921,0.5593778,-0.51618934,-0.7789964,-0.66829526,0.3744535,0.13352412,5,9
Be Thou With Me (Bist du bei  mir)||J.S. Bach,0.6772868,-0.953991,-0.10460857,0.94785285,0.6952765,-0.8633137,-0.2000332,0.37518108,0.18152522,0.58874923,0.8824129,0.12445487,0.047362152,-0.988145,-0.43140322,-0.3142713,-0.38491058,-0.6604056,0.7116454,0.94399583,0.58791804,0.068355195,-0.54389864,-0.026258986,0.37750813,0.5601254,0.38842136,-0.53816676,-0.7789964,-0.7100853,0.3842585,0.3126918,12,7
Branle||Jean-Baptiste Besard,0.7579567,-0.8889354,-0.05063791,0.9112488,0.6612682,-0.8510986,-0.6894819,0.37333673,0.57278943,0.58874923,0.90940654,-0.044141915,0.18766846,-0.99069655,-0.4130706,0.45653054,-0.7352408,-0.7230891,0.7869304,0.92363095,0.23668846,0.95156807,-0.6460644,0.4906621,0.18860818,0.74753314,0.5593467,-0.55201036,-0.7789964,-0.737349,0.35739225,0.046000417,4,10
Branle Gay||Jean Baptiste Besard,0.5700743,-0.98233056,-0.21042451,0.92740375,0.72533226,-0.8778079,-0.2000332,0.37111455,-0.031186836,0.9900569,0.89871496,-0.50201225,0.10728285,-0.99332696,-0.46950096,-0.3142713,-0.061118506,-0.52650595,0.732821,0.9435578,-0.18166153,0.9493432,-0.729357,-0.99997145,0.6286966,0.3611789,0.3016143,-0.6331229,-0.85030955,-0.9080852,0.35739225,0.42161903,0,2
Cancion de la Hilandera||Agustin Barrios Mangore,0.60347503,-0.97465754,-0.10460857,0.954364,0.6552114,-0.5219514,-0.99232537,0.42038012,0.99948186,0.9305712,0.8971282,0.43305564,0.28729656,-0.8814762,-0.4130706,0.45653054,-0.7352408,-0.7230891,0.7869304,0.92363095,0.42386886,-0.83307743,-0.54389864,-1.0,0.73551,0.74753314,0.24896981,-0.2622442,-0.73766273,-0.30054986,0.92256045,0.046000417,8,10
"Canzonetta from the String Quartet, Op. 12||Felix Mendelssohn",0.7651755,-0.8099215,0.003630144,0.8767736,0.6797439,-0.6666723,-0.99787813,0.41333306,0.9936774,-0.3014697,0.9178888,0.9286611,0.4986373,-0.80620843,-0.41669884,0.7172791,-0.92005014,-0.8462748,0.85341895,0.89625597,0.5711804,0.6356925,-0.54389864,-0.58275074,0.3948075,0.9526122,0.43046805,-0.37698957,-0.73766273,-0.44390517,0.4265165,-0.32064602,8,12
Choros No. 1||Heitor Villa-Lobos,0.92800504,-0.7330533,0.003630144,0.9174611,0.647264,-0.81494296,-0.6894819,0.38236198,0.984981,0.58874923,0.9123528,0.7493512,0.44406003,-0.94740224,-0.42031386,0.44018844,-0.96459097,-0.8462748,0.82396954,0.89625597,0.73801965,0.539908,-0.59740007,-0.30157632,0.3234743,0.99771315,0.5600618,-0.007086784,-0.7590936,-0.062595025,0.4904457,-0.5528479,9,15
Cinco Piezas para guitarra: I. Campero||Astor Piazzolla,0.64711916,-0.67536724,0.057876825,0.8278943,0.7049488,-0.37155002,-0.9994145,0.44654277,0.9987703,-0.3014697,0.9376823,0.948623,0.6150837,-0.6582427,-0.38357687,0.98417497,-0.874232,-0.7926363,0.80516875,0.9175192,0.73752886,-0.5080054,-0.54389864,-0.38709784,0.5889141,0.5727511,0.3417013,-0.082107514,-0.76319414,-0.12414828,0.40890303,0.07113919,11,14
Cinco Piezas para guitarra: IV. Triston||Astor Piazzolla,0.98929614,-0.44963607,0.003630144,0.9134256,0.60877895,-0.40068492,-0.9994145,0.4434616,0.9953093,-0.3014697,0.92459655,0.7493512,0.69154286,-0.6988602,-0.38357687,0.68974626,-0.7228485,-0.6814903,0.70036817,0.94101185,-0.69925565,0.9831188,-0.6899881,0.026952889,-0.05210374,0.9619485,0.7208337,-0.12461642,-0.73766273,-0.16170053,0.8132343,0.13352412,12,15
Contemplacion||Agustin Barrios Mandore,0.58901864,-0.39387453,0.057876825,0.9250289,0.6547534,-0.16050243,-0.99983853,0.46961772,0.9992257,-0.8612127,0.911964,0.9999693,0.91366273,-0.76735216,-0.4130706,0.45653054,-0.7352408,-0.7230891,0.7869304,0.92363095,0.4577839,-0.9833734,-0.54389864,-0.99999994,0.7558417,0.74753314,0.23936526,0.8119208,-0.73766273,0.46389368,0.92093045,0.046000417,12,15
Dance de las hachas (Dance of the Axes)||Gaspar Sanz,0.5700743,-0.9295889,-0.10460857,0.94466203,0.7122211,-0.89667875,0.4148319,0.37111455,-0.051113725,0.58874923,0.8708552,-0.7116608,-0.049294837,-0.99521255,-0.44172257,-0.6257355,-0.3424308,-0.6349663,0.7001294,0.94399583,-0.09539116,0.8645899,-0.6899881,-0.92432755,0.58078617,0.2738377,0.3417082,-0.63472944,-0.8448193,-0.91151226,0.35739225,0.4818105,2,1
Dance of the Miller from The Three-Cornered Hat||Manuel de Falla,0.9918668,-0.8517046,-0.05063791,0.95084625,0.60213476,-0.80541754,-0.9035394,0.3854985,0.9207829,0.58874923,0.8938021,0.90133595,0.2939536,-0.9559487,-0.38357687,0.7799342,-0.9794379,-0.8462748,0.80017793,0.8597835,-0.56446576,0.9790436,-0.6460644,0.5490262,0.2324067,0.999524,0.7357294,0.7303164,-0.8145127,0.40623412,0.90581787,-0.9848844,7,17
Danza Guarani||Agustin Barrios Mandore,0.68651104,-0.85605854,-0.05063791,0.9297212,0.65820855,-0.373965,-0.9999555,0.45059034,0.9916309,0.58874923,0.9072875,0.96310604,0.5529931,-0.80422026,-0.4130706,0.72220826,-0.9867913,-0.94349355,0.8915763,0.74950784,-0.26194727,0.2742846,-0.54389864,-0.61683434,0.38816005,0.9758737,0.40285856,-0.5082646,-0.7590936,-0.6536802,0.8232152,-0.42886114,10,11
Dos Temas Populares Cubanos - Les Yeux Sorciers - Ojos Brujos||Leo Brouwer,0.87607837,-0.93081397,-0.05063791,0.897344,0.66272837,-0.80269116,-0.97244203,0.390138,0.6131345,0.58874923,0.9223117,0.948623,0.76342607,-0.93332106,-0.4130706,0.9781148,-0.7517374,-0.7230891,0.82790166,0.8597835,0.07806594,0.19737911,-0.54389864,0.40594205,0.32675275,0.8916198,0.44083077,-0.33398235,-0.6899459,-0.38654438,0.69521636,-0.28629613,8,14
Douze Etudes - Etude No. 10||Heitor Villa-Lobos,0.68349475,-0.90336984,-0.10460857,0.9262331,0.69083464,-0.59628797,-0.99787813,0.42033917,0.9443458,0.58874923,0.87854636,0.98647904,0.24491586,-0.85792,-0.4130706,0.08362506,-0.88199127,-0.8462748,0.8175732,0.92363095,-0.517528,0.95299935,-0.54389864,-0.015543044,0.6299707,0.86657584,0.3571332,0.2789785,-0.7485736,0.13456349,0.5955765,-0.5615451,12,14
Douze Etudes - Etude No. 6||Heitor Villa-Lobos,0.97403306,0.9069255,0.7291566,0.5247752,0.64118326,-0.54529756,-0.9994145,0.41727486,0.99522954,-1.0,0.946637,0.99993956,0.9974579,-0.6810698,-0.15578745,0.9999943,-0.9987326,-0.9771057,0.91345733,0.6987925,0.81325746,-0.99387246,-0.59740007,-0.2314544,0.1102565,0.999636,0.66128093,0.01618965,-0.7789964,-0.044559933,0.44447583,-0.7283451,8,15
Einleitende Etuden (Introductory Studies); Op. 60 no. 14||Fernando Sor,0.62758124,-0.9190394,0.26844496,0.9486707,0.665488,-0.9039877,0.4148319,0.37232766,-0.9207904,0.7495008,0.8892736,-0.50201225,-0.021602012,-0.99666166,-0.3378427,-0.35065264,-0.40628284,-0.6349663,0.6966399,0.9446468,0.75416446,0.5211174,-0.59740007,-0.6389259,0.2976782,0.556784,0.44776827,-0.6072364,-0.8145127,-0.85239446,0.38489053,0.32402655,2,3
Einleitende Etuden (Introductory Studies); Op. 60 no. 24||Fernando Sor,0.6160562,-0.71161854,0.11178387,0.9353983,0.7036241,-0.8636703,0.4148319,0.37306738,0.941449,-0.3014697,0.8820196,-0.044141915,0.17835397,-0.98884124,-0.38357687,0.0020011638,-0.6253722,-0.6814903,0.77244264,0.92363095,0.95241815,-0.8939661,-0.59740007,-0.999832,0.61898726,0.4940719,0.31498155,-0.53113365,-0.7789964,-0.6965109,0.38970459,0.32402655,4,5
Einleitende Etuden (Introductory Studies); Op. 60 no. 3||Fernando Sor,0.5700743,-0.98233056,-0.21042451,0.9406439,0.74723166,-0.87103385,0.11876979,0.37111455,0.50956094,0.9900569,0.87789106,-0.50201225,-0.0084475055,-0.9945678,-0.46950096,-0.3142713,-0.061118506,-0.52650595,0.69726723,0.94399583,0.38100845,0.4242364,-0.6460644,-0.9999973,0.7641048,0.061961092,0.23054712,-0.62391555,-0.8582106,-0.8883285,0.37754232,0.5377746,0,4
Einleitende Etuden (Introductory Studies); Op. 60 no. 5||Fernando Sor,0.5700743,0.27538237,0.057876825,0.95718896,0.7228353,-0.9001846,0.4148319,0.37195012,-0.9061055,-0.94591475,0.8842056,-0.36506617,0.048554357,-0.9955359,-0.32222217,-0.3142713,-0.9860757,-0.868041,0.69989985,0.94399583,0.8284004,-0.99609506,-0.54389864,-0.9949017,0.7530815,0.20802552,0.23680802,-0.56859314,-0.8145127,-0.77092403,0.4441881,0.44213876,1,0
El Delirio||Antonio Cano,0.6178835,-0.87055,0.003630144,0.94538295,0.6640218,-0.59660846,-0.99787813,0.41301522,0.9979295,0.58874923,0.9086729,0.90133595,0.40086055,-0.7952227,-0.4130706,0.45653054,-0.7352408,-0.7230891,0.7869304,0.92363095,0.45437077,-0.94877565,-0.54389864,-0.99999404,0.7316745,0.74753314,0.25959557,0.79246604,-0.7751346,0.4493501,0.9083507,0.046000417,8,15
Endecha||Francisco Tarrega,0.9578805,-0.74006176,-0.05063791,0.8360008,0.6508128,-0.44554862,-0.9994145,0.44602847,0.99897295,-0.3014697,0.9303325,0.12445487,0.34156853,-0.7921871,-0.41975856,-0.13690907,-0.8253442,-0.7384074,0.78611875,0.9270868,-0.21893,0.98017746,-0.729357,-0.15086232,0.25034246,0.9667069,0.5797225,-0.621174,-0.6769608,-0.8824225,0.5198217,-0.042235266,5,8
Estilo Uruguayo||Agustin Barrios Mangore,0.811139,-0.83769655,-0.05063791,0.9148321,0.6717058,-0.6937327,-0.99232537,0.40419194,0.9981771,0.58874923,0.9093085,0.948623,0.47352102,-0.8880553,-0.4172161,0.81691664,-0.8766809,-0.7230891,0.85764885,0.6704113,-0.48306298,0.7486954,-0.6460644,-0.597833,0.47608203,0.7830203,0.39817265,-0.35996792,-0.7672341,-0.42062673,0.7123417,-0.054818727,6,12
Estudio Inconcluso||Agustin Barrios Mandore,0.63002837,-0.93789506,0.003630144,0.9207292,0.6949065,-0.7637714,-0.97244203,0.3979591,0.92688566,0.58874923,0.9124054,0.81466573,0.3815436,-0.9086014,-0.42988873,-0.3142713,-0.83917147,-0.8462748,0.83435684,0.89625597,0.19581716,0.87925565,-0.6899881,-0.9981526,0.6521855,0.79433864,0.28714862,-0.5214239,-0.8145127,-0.678081,0.6210466,-0.09244899,6,8
Etude||Mauro Giuliani,0.5700743,-0.95216995,-0.10460857,0.9342638,0.71113724,-0.88703954,0.4148319,0.37166816,-0.28964606,0.58874923,0.8848102,0.99993956,0.80321896,-0.9930511,-0.4254551,0.99999535,-0.39806613,-0.6349663,0.72905535,0.94399583,0.574004,0.07020165,-0.54389864,0.3085373,0.61693186,0.46250844,0.3118095,-0.49958137,-0.8145127,-0.63794094,0.36655802,0.35746762,7,15
"Etude, Op. 38 no. 23||Napoleon Coste",0.67341816,-0.9471901,-0.05063791,0.92774206,0.6986972,-0.82211244,-0.6894819,0.38338923,0.73529273,0.58874923,0.9050667,0.8901963,0.39569303,-0.9584452,-0.4130706,0.91705954,-0.7732599,-0.8462748,0.8256792,0.89625597,0.96637654,-0.95898926,-0.6460644,-0.9414267,0.50985056,0.9159129,0.3439433,-0.012458097,-0.8582106,-0.06682341,0.37116167,-0.2629737,8,10
"Etude, Op. 60 no. 19||Matteo Carcassi",0.62862414,-0.971672,-0.10460857,0.9602702,0.6937738,-0.8937573,0.4148319,0.37965092,-0.9469593,0.9305712,0.8804844,0.43305564,0.09757281,-0.9929935,-0.44172257,0.08362506,-0.46067324,-0.7230891,0.75642836,0.92363095,0.96748585,-0.7939577,-0.6899881,-0.9998942,0.7111088,0.74547505,0.26003778,-0.4035494,-0.7883975,-0.48184824,0.35739225,-0.017032102,6,3
"Etude, Op. 60 no. 25||Matteo Carcassi",0.5828443,-0.9124036,-0.05063791,0.7277,0.7173701,-0.7226012,-0.99787813,0.40483055,0.7364818,0.58874923,0.927862,0.9999693,0.99695617,-0.9019981,-0.38357687,0.9999983,-0.81981313,-0.8462748,0.9078634,0.73511326,0.8209049,-0.6905409,-0.54389864,-0.99007463,0.74138415,0.6535636,0.25127757,-0.074989274,-0.8145127,-0.118062094,0.43659598,-0.07992953,10,12
"Etude, Op. 60 no. 9||Matteo Carcassi",0.5947877,-0.9249302,-0.05063791,0.8601434,0.71605295,-0.56166154,-0.9994145,0.42702523,0.9793487,0.58874923,0.9175116,0.97356176,0.7073349,-0.7563711,-0.38357687,0.8423753,-0.72327125,-0.7230891,0.85163486,0.89625597,-0.23291273,0.8847067,-0.54389864,-0.99880207,0.66448164,0.67400604,0.29340807,-0.37852466,-0.8145127,-0.44604337,0.48681623,0.046000417,2,13
Fabiniana||Agustin Barrios Mandore,0.8274721,-0.24103844,0.057876825,0.9142467,0.6563137,-0.39195767,-0.9994145,0.438482,0.99972904,-0.3014697,0.91085166,0.9810829,0.53290725,-0.77090985,-0.3929794,0.5408962,-0.99953854,-0.9834678,0.84613216,0.8698831,0.0060371617,0.847538,-0.59740007,-0.66273785,0.47305274,0.93326885,0.44081962,-0.24380916,-0.8061461,-0.28014764,0.74905956,-0.44922346,7,13
Fantasia||Anonymous,0.66010255,-0.9002406,-0.05063791,0.91542023,0.6628943,-0.8538876,-0.2000332,0.3794041,0.2321433,0.58874923,0.9112592,0.12445487,0.3488658,-0.98870796,-0.41886944,0.3178737,-0.26120386,-0.58333045,0.66196305,0.9527148,0.1193907,0.8553122,-0.6460644,0.30374068,0.13070276,0.30017212,0.5291611,-0.567987,-0.8145127,-0.7696799,0.4437884,0.5287483,3,11
Fantasia (que contrahaze la harpa en la manera de Luduvico)||Alonso Mudarra,0.71110904,-0.69865704,-0.05063791,0.8874326,0.7184734,-0.6828594,-0.99232537,0.39771125,0.99905217,-0.3014697,0.91457933,0.6652647,0.25512302,-0.94763136,-0.3984267,0.08362506,-0.8545232,-0.7926363,0.7626229,0.9345747,0.086337574,0.27322188,-0.54389864,-0.9999896,0.71452487,0.2570488,0.28213778,-0.30097947,-0.8448193,-0.34559783,0.4715835,0.2547253,8,5
Four Easy Studies: No. 2 in E||Dionisio Aguado,0.5700743,-0.8794783,-0.10460857,-0.46948093,0.6877579,-0.7742326,-0.99983853,0.39000207,-0.5536949,0.58874923,0.9290095,0.9999693,0.9999985,-0.9933099,-0.43606114,0.99999845,-0.47207052,-0.6349663,0.9550032,-0.8457061,0.92698836,-0.647617,-0.6460644,-0.9999496,0.6309174,0.6664175,0.35306284,-0.5673802,-0.7692315,-0.7684358,0.56255126,0.23098797,1,1
Four Easy Studies: No. 4 in E||Dionisio Aguado,0.75127274,-0.94997656,-0.05063791,0.8554169,0.6839473,-0.8523168,-0.2000332,0.37341362,0.9313356,0.58874923,0.9366719,0.43305564,0.3769256,-0.9901088,-0.44875017,0.7172791,-0.50415164,-0.7230891,0.7803264,0.9345747,-0.8255205,0.8144371,-0.729357,-0.94017345,0.27288565,0.7953672,0.43061075,-0.6026953,-0.7549319,-0.84264624,0.35739225,0.2547253,1,9
Fugue in C||Johann Pachelbel,0.7968928,-0.80377316,0.003630144,0.94873434,0.6650737,-0.85452235,-0.37654456,0.37894773,0.84076905,0.58874923,0.88789093,0.43305564,0.17590764,-0.9783953,-0.4094292,-0.26747334,-0.9395218,-0.8462748,0.7555445,0.92363095,-0.09539116,0.9339733,-0.54389864,-0.48047912,0.35394198,0.9608542,0.46937415,-0.54638296,-0.7974443,-0.72618014,0.6083805,-0.27467534,6,9
Greensleeves||Anonymous,0.8876608,-0.97020745,-0.10460857,0.9626513,0.6470013,-0.89331806,0.4148319,0.37111455,-0.5849534,0.9305712,0.886651,-0.50201225,-0.12150909,-0.99672925,-0.4584962,-0.3142713,-0.41851842,-0.6349663,0.71719605,0.94399583,-0.8255205,0.9894939,-0.729357,-0.9484715,-0.30715004,0.9388504,0.5170117,-0.5770147,-0.73766273,-0.7883323,0.7362333,0.046000417,4,1
Gymnopedie No. 3||Erik Satie,0.9238969,-0.8948029,-0.05063791,0.9030374,0.65932477,-0.7505227,-0.97244203,0.40085363,0.9741093,0.58874923,0.910701,0.6652647,0.40468925,-0.9586773,-0.4130706,0.80284566,-0.3603664,-0.6349663,0.6891258,0.94819874,0.96807855,-0.83556074,-0.54389864,0.03251336,0.083349034,0.56793016,0.53945863,-0.5168457,-0.70983166,-0.6695167,0.35739225,0.44213876,5,13
Jota||Agustin Barrios Mandore,0.78582203,-0.8207664,0.7026992,0.9381123,0.66025263,-0.64748365,-0.9994145,0.4201289,0.82278776,-0.3014697,0.89990085,0.9997658,0.5719506,-0.84239894,-0.37265038,0.987598,-0.9690814,-0.8462748,0.7912825,0.9216437,0.552249,-0.8241536,-0.54389864,-0.37866864,0.34438682,0.9625353,0.46540573,0.927886,-0.78279996,0.57356,0.6784181,-0.78716725,11,15
La Maja de Goya||Enrique Granados,0.8492929,-0.76606214,0.057876825,0.69750226,0.68476444,-0.31755924,-0.9994145,0.4479991,0.99844027,-0.3014697,0.9461837,0.99821603,0.8161065,-0.6107149,-0.4130706,0.45653054,-0.7352408,-0.7230891,0.7869304,0.92363095,0.76877433,-0.15397666,-0.54389864,-0.5040915,0.40782794,0.74753314,0.42549244,-0.23959415,-0.7485736,-0.27557084,0.36319172,0.046000417,16,14
Le Petit-Rien (Rondeau)||Francois Couperin,0.8354868,-0.9306689,-0.10460857,0.9430606,0.6773341,-0.86512965,0.4148319,0.37111455,0.96075666,0.58874923,0.8807363,0.12445487,0.091463886,-0.9953736,-0.44172257,-0.3684622,-0.49675125,-0.6349663,0.71308196,0.94399583,0.18587513,0.8935348,-0.6899881,-0.13677992,0.22791627,0.63460577,0.40711793,-0.6167556,-0.8145127,-0.87289697,0.62777317,0.28975567,7,11
Mazurka; Op. 24 no. 1||Frederic Chopin,0.9241941,-0.8727348,-0.05063791,0.8847969,0.6399959,-0.6796086,-0.9994145,0.41606975,0.80788153,-0.3014697,0.9247256,0.948623,0.6267262,-0.8591854,-0.42158657,0.987598,-0.64356637,-0.7230891,0.86763066,0.5724426,-0.6953955,0.9711206,-0.59740007,-0.9261791,0.2003138,0.9702022,0.56844497,-0.10872059,-0.7286469,-0.14740801,0.7353251,-0.37603506,9,11
Mazurka; Op. 33 no. 1||Frederic Chopin,0.96323717,-0.82230437,-0.05063791,0.7328684,0.6591648,-0.5551719,-0.99787813,0.44755438,0.97904855,0.18031384,0.9527293,0.6652647,0.67850524,-0.8981058,-0.41975856,0.58286196,-0.62823766,-0.6814903,0.81652707,0.90628064,-0.33582735,0.9564877,-0.6899881,-0.909523,0.2857861,0.87069815,0.5531921,-0.4784665,-0.73766273,-0.6008496,0.37155807,0.18270488,9,11
Minueto en Si Mayor||Agustin Barrios Mangore,0.8124793,-0.7225031,0.003630144,0.86235183,0.67951447,-0.55331564,-0.99787813,0.42113855,0.99974906,0.58874923,0.9290408,0.7493512,0.42862582,-0.84052545,-0.41790533,0.24252978,-0.9462476,-0.8462748,0.8651749,0.89625597,0.41057733,0.8631379,-0.6899881,-0.7688033,0.5897027,0.79661596,0.37263697,-0.36773565,-0.8145127,-0.43115276,0.6243823,-0.0044203857,7,13
Moderato||Dionisio Aguado,0.93091017,-0.94311094,-0.10460857,0.9615225,0.65330416,-0.8946178,0.4148319,0.37111455,-0.28964606,0.824013,0.8708552,-0.7116608,-0.1430253,-0.9968864,-0.4130706,0.45653054,-0.7352408,-0.7230891,0.7869304,0.92363095,-0.8255205,0.9911983,-0.729357,-0.99976933,0.19329706,0.74753314,0.55463886,-0.65152675,-0.9104612,-0.9465863,0.35739225,0.046000417,0,1
"Moderato, Op. 39 no. 15||Anton Diabelli",0.5700743,-0.98233056,-0.21042451,0.927205,0.7366648,-0.8618424,0.3601108,0.37111455,0.90256095,0.9900569,0.90175676,-0.50201225,0.10406443,-0.9924571,-0.46950096,-0.3142713,-0.061118506,-0.52650595,0.741469,0.9345747,0.23399875,-0.22836486,-0.54389864,-0.994622,0.720915,0.27998108,0.25370175,-0.6379261,-0.8145127,-0.9183047,0.4123602,0.44213876,0,4
Moonlight Sonata||Ludwig van Beethoven,0.5700743,-0.62736464,0.7291566,0.74862254,0.6523348,-0.6071168,-0.99787813,0.4002491,0.98989964,-0.3014697,0.9115964,0.9999693,0.99956167,-0.78409517,0.22303915,0.99999845,-0.90997374,-0.89698887,0.9971183,-0.96691597,0.22756648,0.5700595,-0.59740007,-0.940689,0.7190493,0.85803074,0.25936198,0.5521154,-0.635371,0.29668224,0.93630344,-0.54402876,11,15
Oracion por Todos||Agustin Barrios Mandore,0.97561485,-0.91572285,-0.05063791,0.8872883,0.66074586,-0.5694837,-0.99787813,0.42827454,0.99815667,0.58874923,0.92081904,0.948623,0.5918637,-0.77697086,-0.38357687,0.38069502,-0.8665465,-0.8462748,0.86123866,0.8597835,-0.8255205,-0.522186,-0.6460644,-0.9702241,-0.044283792,0.988927,0.47138444,-0.39148846,-0.6899459,-0.46436524,0.63821787,-0.40805352,6,4
Oriental||Isaac Albeniz,0.8575826,-0.6815352,0.057876825,0.9154262,0.6415623,0.007388338,-0.9999555,0.4703495,0.99976844,-0.3014697,0.91479945,0.97356176,0.52272207,-0.45994958,-0.34300897,0.9859899,-0.9999132,-0.99678427,0.92562294,0.5724426,-0.6403045,0.9700248,-0.59740007,-0.26160994,0.4074189,0.9860389,0.44841585,0.75053126,-0.7000245,0.419799,0.88354605,-0.7283451,14,17
"Partita for Lute, BWV 997: Sarabande||J.S. Bach",0.81314296,-0.89472336,0.003630144,0.9136272,0.677306,-0.84549814,-0.6894819,0.37523624,0.9232134,0.58874923,0.91583914,0.12445487,0.3381851,-0.9746388,-0.38357687,0.117368974,-0.86486876,-0.8462748,0.8305461,0.89625597,0.07008357,0.8597275,-0.59740007,-0.31206226,0.43883118,0.9458128,0.40624163,-0.3576278,-0.635371,-0.41748685,0.5565925,-0.27467534,7,11
"Partita II, BWV 1004: v. Ciaccona||J.S. Bach",0.6819319,-0.8415873,0.003630144,0.8990838,0.6936144,-0.73280215,-0.97244203,0.39813682,0.99049133,-0.3014697,0.9147571,0.90133595,0.38818058,-0.8971873,-0.4130706,0.45653054,-0.7352408,-0.7230891,0.7869304,0.92363095,0.68461674,-0.101864815,-0.54389864,-0.5642857,0.6211963,0.74753314,0.34162137,0.9927446,-0.6899459,0.718431,0.45816475,0.046000417,18,15
Partita III: BWV 1006: i. Preludio||J.S. Bach,0.5764077,-0.8624898,-0.10460857,0.76111233,0.7350938,-0.22659835,-0.99983853,0.4447602,0.9996116,0.58874923,0.94504386,0.948623,0.6062035,-0.7607725,-0.4130706,0.7172791,-0.65663695,-0.6987074,0.91602516,0.81176144,0.65996,-0.57251805,-0.59740007,-0.98139054,0.761312,0.6401208,0.23417135,-0.102523364,-0.73766273,-0.14191848,0.44358355,0.020803235,16,14
Partita III: BWV 1006: ii. Loure||J.S. Bach,0.7451856,-0.68083036,0.057876825,0.8395204,0.6676232,-0.6121822,-0.97244203,0.39892182,0.9998662,0.58874923,0.9247509,0.9999569,0.93416524,-0.92715573,-0.3963178,0.99998707,-0.9907166,-0.99456424,0.89494604,0.8597835,-0.11331468,0.9403317,-0.6460644,-0.98597807,0.48582467,0.7211686,0.41565067,-0.4235867,-0.7789964,-0.51186746,0.7051639,0.07113919,10,14
"Partita in A Minor, BWV 1013: i. Allemande||J.S. Bach",0.63091934,-0.92785895,-0.05063791,0.9276974,0.6789404,-0.54542667,-0.9994145,0.4290449,0.9985088,0.58874923,0.9109383,0.9931072,0.53521127,-0.7476269,-0.38357687,0.8745308,-0.9350157,-0.8462748,0.84680116,0.8597835,0.15476339,0.60417676,-0.59740007,-0.9997668,0.7157091,0.31888726,0.25770086,0.24731645,-0.70740515,0.11477671,0.86588347,-0.20335874,11,15
