piece_id,barre_ratio,avg_chord_stretch,max_chord_stretch,avg_position_shift,fret_change_rate,avg_fret,p90_fret,high_position_ratio,open_string_ratio,p90_chord_stretch,shift_rate,max_position_shift,std_position_shift,fret_entropy,max_avg_chord_stretch_window,p95_position_shift_window,avg_stretch_velocity_beats,p90_stretch_velocity_beats,avg_position_shift_speed_beats,max_position_shift_speed_beats,arpeggio_density,avg_string_jump,max_string_jump,string_entropy,chord_ratio,polyphonic_arpeggio_intensity_beats,avg_polyphony,total_notes,tempo_bpm,log_total_notes,repetition_ratio,max_note_density_window,true_label,predicted_label
Cinco Piezas para guitarra: IV. Triston||Astor Piazzolla,-0.23192984,-0.78051746,0.25926822,0.72921336,0.26402554,0.22304806,-0.6859934,0.32846802,0.8363112,-0.5878362,0.8326177,0.41101116,0.4085102,0.025284205,-0.21436,0.7578987,-0.5200104,-0.65535,0.90009534,0.36106512,-0.23472747,-0.2329054,-0.57750183,0.76851237,-0.84288955,0.8875163,0.61140054,-0.18932226,-0.645773,0.2635005,0.551635,0.15786074,6,5
Contemplacion||Agustin Barrios Mandore,0.661961,-0.78345335,0.34307608,0.71268123,0.31621718,0.4735109,-0.6839863,0.48938125,0.9232379,-0.6714737,0.6274434,0.9741275,0.15748648,-0.050633516,-0.291469,0.7428545,-0.5225936,-0.6853713,0.8491287,0.48682642,-0.43653315,-0.79279315,-0.27799392,-0.9932622,0.86713606,0.72816193,0.06576537,0.98152244,-0.645773,0.88532156,0.6132509,0.26979923,6,6
Dance de las hachas (Dance of the Axes)||Gaspar Sanz,0.67042196,-0.72413605,0.08064605,0.67537093,0.38668513,-0.7174858,-0.6997529,-0.16729365,-0.16110379,-0.4894104,-0.39259085,-0.26194957,0.6574682,-0.7906056,-0.3649675,0.68453664,-0.4634582,-0.6231049,0.90019536,0.33402658,-0.35285,-0.40216753,-0.57750183,0.27986148,0.4839305,0.5320961,0.17267554,-0.8949621,-0.93101746,-0.96817166,0.43450624,-0.34606564,0,0
Dance of the Miller from The Three-Cornered Hat||Manuel de Falla,-0.30025554,-0.7442998,0.17136502,0.65988547,0.25674784,-0.4842995,-0.69391775,-0.07015356,0.5157795,-0.4894104,0.17460276,0.5574374,0.5714235,-0.4632182,-0.21436,0.76595485,-0.6411001,-0.78466386,0.8375055,0.71676993,-0.2703775,-0.25102133,-0.4886661,0.85601217,-0.47854912,0.9858922,0.6303089,0.9586448,-0.8779275,0.8562182,0.6015059,0.99845386,3,5
Danza Guarani||Agustin Barrios Mandore,0.6095613,-0.7435005,0.17136502,0.7050191,0.32027873,0.25552434,-0.6819689,0.37432677,0.79296863,-0.4894104,0.5248179,0.6758246,0.48054862,-0.09966153,-0.291469,0.7605638,-0.6583852,-0.8867577,0.68634486,0.8538106,-0.32719648,-0.5425623,-0.27799392,0.5951664,-0.095880434,0.9090335,0.23863001,-0.7881357,-0.72479516,-0.6530526,0.55589956,0.7387947,5,5
Dos Temas Populares Cubanos - Les Yeux Sorciers - Ojos Brujos||Leo Brouwer,0.40729654,-0.7236541,0.17136502,0.74787223,0.3256232,-0.4778036,-0.6919521,-0.038171295,0.17650871,-0.4894104,0.803461,0.63948053,0.35694858,-0.3736043,-0.291469,0.81022936,-0.5261804,-0.6853713,0.8076212,0.71676993,-0.37818423,-0.55262053,-0.27799392,0.83232945,-0.26297343,0.8171967,0.28042004,-0.5635795,-0.4371431,-0.14450072,0.5109487,0.6228751,4,4
Douze Etudes - Etude No. 10||Heitor Villa-Lobos,0.61146224,-0.73276484,0.08064605,0.71077555,0.35970142,-0.061159864,-0.68798995,0.17237714,0.57297367,-0.4894104,-0.22459896,0.767275,0.58528423,-0.1870954,-0.291469,0.72451293,-0.5645699,-0.78466386,0.81977165,0.48682642,-0.2806962,-0.31750646,-0.27799392,0.76068676,0.6163578,0.7986442,0.18916035,0.5624571,-0.6873124,0.6508767,0.4846516,0.8283108,6,6
Douze Etudes - Etude No. 6||Heitor Villa-Lobos,0.002111432,-0.8534583,0.9501763,0.8787398,0.3004618,0.021718185,-0.6859934,0.15111955,0.83517617,-0.99515927,0.9763422,0.9666925,-0.49583405,0.042604033,0.34822527,0.9102636,-0.7386468,-0.9368984,0.6092664,0.88384527,-0.5196856,-0.8234256,-0.38839334,0.71641564,-0.6809192,0.98759717,0.5372604,0.09251918,-0.7884547,0.4391523,0.45151037,0.91681165,4,5
Einleitende Etuden (Introductory Studies); Op. 60 no. 14||Fernando Sor,0.6432119,-0.7279559,0.62096804,0.665606,0.32890427,-0.73739713,-0.6997529,-0.1592454,-0.69109285,-0.45704067,0.05074894,-0.13910583,0.651224,-0.82274944,-0.09380929,0.70308065,-0.47124508,-0.6231049,0.9016387,0.32786432,-0.50052565,-0.5046511,-0.38839334,0.5846239,-0.33502787,0.6415836,0.28812668,-0.8755346,-0.8779275,-0.921834,0.4397599,-0.10884428,0,0
Einleitende Etuden (Introductory Studies); Op. 60 no. 24||Fernando Sor,0.6490489,-0.76220685,0.42175588,0.6948089,0.37572196,-0.62970287,-0.6997529,-0.15432313,0.5651055,-0.5878362,-0.13976946,0.052219175,0.60304385,-0.6942946,-0.21436,0.72071534,-0.50220156,-0.65535,0.8603272,0.48682642,-0.60251456,-0.72185993,-0.38839334,-0.7914328,0.5881665,0.61625296,0.14434852,-0.81084657,-0.7884547,-0.7232436,0.4406897,-0.10884428,1,1
Einleitende Etuden (Introductory Studies); Op. 60 no. 3||Fernando Sor,0.67042196,-0.68464845,-0.10331066,0.6842833,0.4330968,-0.64896464,-0.6987868,-0.16729365,0.11029295,-0.2516256,-0.24001987,-0.13910583,0.64822984,-0.7781679,-0.4341821,0.70508456,-0.43176666,-0.5517928,0.9013817,0.33402658,-0.42375207,-0.52089655,-0.4886661,-0.96360224,0.8785768,0.4520125,0.05674628,-0.8875608,-0.9484014,-0.9521495,0.43834665,-0.43142244,0,0
Einleitende Etuden (Introductory Studies); Op. 60 no. 5||Fernando Sor,0.67042196,-0.81173414,0.34307608,0.64115876,0.4004472,-0.72701675,-0.6997529,-0.16175333,-0.6698359,-0.70789725,-0.08398077,-0.07577463,0.6350158,-0.7972216,-0.05281973,0.70508456,-0.6563629,-0.80474967,0.9002913,0.33402658,-0.5253629,-0.83583164,-0.27799392,-0.30798936,0.86317587,0.5074414,0.0631468,-0.8447418,-0.8779275,-0.83049,0.45145223,-0.28567433,0,0
El Delirio||Antonio Cano,0.6481375,-0.74065137,0.25926822,0.6736833,0.32715932,-0.061702922,-0.68798995,0.121449895,0.8834471,-0.4894104,0.5565826,0.5574374,0.53823984,-0.08702578,-0.291469,0.7428545,-0.5225936,-0.6853713,0.8491287,0.48682642,-0.4359464,-0.75227106,-0.27799392,-0.9483624,0.8300839,0.72816193,0.0865692,0.97703654,-0.77686006,0.8783852,0.60336024,0.26979923,4,6
Endecha||Francisco Tarrega,0.13248053,-0.7593853,0.17136502,0.79439634,0.3116101,0.16542034,-0.6859934,0.3451319,0.9133838,-0.5878362,0.8917028,0.1158378,0.5572051,-0.082867384,-0.30877805,0.7141263,-0.5449598,-0.69677037,0.8497952,0.46542296,-0.33403617,-0.246374,-0.65448606,0.7340002,-0.44166103,0.8942951,0.4392092,-0.8856352,-0.37468603,-0.9476163,0.4673017,0.3748916,2,4
Estilo Uruguayo||Agustin Barrios Mangore,0.50358886,-0.74672,0.17136502,0.7273678,0.33634716,-0.24027044,-0.6899762,0.059761606,0.8895269,-0.4894104,0.5707833,0.63948053,0.5126081,-0.24894658,-0.30220747,0.77002984,-0.56242675,-0.6853713,0.763406,0.8965961,-0.28780422,-0.45135266,-0.4886661,0.60371745,0.16830531,0.7470606,0.23351814,-0.6027577,-0.7519981,-0.21143709,0.5160376,0.38922125,2,5
Estudio Inconcluso||Agustin Barrios Mandore,0.64194477,-0.72068024,0.25926822,0.71917367,0.36476538,-0.38807672,-0.6919521,0.01619845,0.52927613,-0.4894104,0.63642675,0.46284094,0.54458904,-0.29936153,-0.3348292,0.70508456,-0.5491887,-0.78466386,0.7992974,0.61469394,-0.39536572,-0.3930789,-0.57750183,-0.49576482,0.6705953,0.7533889,0.115159884,-0.801393,-0.8779275,-0.6937136,0.49092743,0.43107793,2,2
Etude||Mauro Giuliani,0.67042196,-0.7134174,0.08064605,0.69694024,0.38529408,-0.69147724,-0.6997529,-0.16362435,-0.26602763,-0.4894104,-0.06826401,0.9666925,0.3209693,-0.75204843,-0.32345384,0.9119513,-0.47022203,-0.6231049,0.8867919,0.33402658,-0.4579165,-0.56830126,-0.27799392,0.8164601,0.5827957,0.6038311,0.14100608,-0.7791053,-0.8779275,-0.625959,0.436247,-0.15827332,3,1
"Etude, Op. 38 no. 23||Napoleon Coste",0.6176584,-0.7161838,0.17136502,0.70832974,0.36951032,-0.5246831,-0.6958731,-0.08460556,0.27214116,-0.4894104,0.47173944,0.54253644,0.53995556,-0.47508723,-0.291469,0.78622377,-0.53115046,-0.78466386,0.81035155,0.61469394,-0.62115216,-0.76084995,-0.4886661,0.22489099,0.27252287,0.83749926,0.17505798,0.03516624,-0.9484014,0.4080357,0.43712515,0.6019059,4,3
"Etude, Op. 60 no. 19||Matteo Carcassi",0.6426731,-0.69851375,0.08064605,0.6307285,0.36335334,-0.70957226,-0.6997529,-0.11006173,-0.7363248,-0.37670672,-0.17788205,0.23978597,0.6232889,-0.75112766,-0.3649675,0.72451293,-0.47820526,-0.6853713,0.8711817,0.48682642,-0.6229106,-0.6901148,-0.57750183,-0.82675135,0.7943007,0.7271046,0.08702569,-0.6640781,-0.81514156,-0.332227,0.43450624,0.34569302,2,0
"Etude, Op. 60 no. 25||Matteo Carcassi",0.6647685,-0.73010117,0.17136502,0.8377666,0.3933292,-0.29913226,-0.68798995,0.06422961,0.27321088,-0.4894104,0.8686104,0.9741275,-0.46857738,-0.28225026,-0.21436,0.919639,-0.54334533,-0.78466386,0.63193536,0.86350304,-0.5225044,-0.6679796,-0.27799392,-0.16850905,0.8456174,0.6831382,0.07799627,-0.09057858,-0.8779275,0.33234927,0.44992384,0.41731843,5,4
"Etude, Op. 60 no. 9||Matteo Carcassi",0.6592923,-0.72589195,0.17136502,0.7793325,0.39162394,-0.0041323365,-0.6859934,0.2184094,0.7048006,-0.4894104,0.7308789,0.70915467,0.39831448,-0.037294578,-0.21436,0.7732453,-0.5200971,-0.6853713,0.77367866,0.61469394,-0.331833,-0.38941374,-0.27799392,-0.56472874,0.6989088,0.6924477,0.121696986,-0.62954986,-0.8779275,-0.26159936,0.46023464,0.26979923,0,4
Fabiniana||Agustin Barrios Mandore,0.48353866,-0.79067737,0.34307608,0.7281408,0.31804875,0.2338018,-0.6859934,0.29569587,0.9512268,-0.5878362,0.6042471,0.73959047,0.48912936,-0.055068456,-0.23905227,0.7477125,-0.76792735,-0.94895375,0.7824222,0.6935872,-0.367734,-0.41156778,-0.38839334,0.5724377,0.15895368,0.8540114,0.28040767,-0.41368625,-0.8596036,0.05801462,0.5277257,0.7536622,3,5
Fantasia||Anonymous,0.62550366,-0.73362774,0.17136502,0.72658426,0.32582012,-0.60441184,-0.69781816,-0.111734994,-0.03435612,-0.4894104,0.6128363,0.1158378,0.5549514,-0.69271237,-0.30648166,0.73564607,-0.4539894,-0.58859265,0.914346,0.24246854,-0.38418293,-0.40741974,-0.4886661,0.8156764,-0.65261155,0.5419675,0.38027397,-0.84422547,-0.8779275,-0.8288709,0.45137155,-0.41766787,1,1
Fantasia (que contrahaze la harpa en la manera de Luduvico)||Alonso Mudarra,0.59319115,-0.7634073,0.17136502,0.7575658,0.39476058,-0.21882074,-0.6899762,0.014468929,0.9162994,-0.5878362,0.67879665,0.35638067,0.5824582,-0.42694968,-0.25331682,0.72451293,-0.5542546,-0.73900485,0.86715424,0.413332,-0.3793837,-0.54270524,-0.27799392,-0.9345014,0.8005154,0.5258085,0.10993806,-0.5111303,-0.93101746,-0.06510875,0.457055,-0.008601066,4,3
Four Easy Studies: No. 2 in E||Dionisio Aguado,0.67042196,-0.7387294,0.08064605,0.95376444,0.3558971,-0.41164634,-0.6839863,-0.03911183,-0.39492524,-0.4894104,0.87975997,0.9741275,-0.9647968,-0.75624126,-0.35059157,0.9205535,-0.47971022,-0.6231049,0.3165262,0.99903244,-0.57835233,-0.66031307,-0.4886661,-0.87214816,0.6187465,0.68896544,0.18480052,-0.84370756,-0.75842804,-0.82724535,0.47686955,0.024952209,0,1
Four Easy Studies: No. 4 in E||Dionisio Aguado,0.5624968,-0.7146717,0.17136502,0.7825381,0.3512113,-0.600383,-0.69781816,-0.15201528,0.5396364,-0.4894104,0.9367631,0.23978597,0.5460814,-0.7099805,-0.3826951,0.76014465,-0.48404688,-0.6853713,0.85441256,0.413332,-0.18522055,-0.4271543,-0.65448606,0.22947693,-0.3925538,0.75397205,0.2691076,-0.87213016,-0.7102766,-0.91250885,0.43450624,-0.008601066,0,1
Fugue in C||Johann Pachelbel,0.5194584,-0.7518098,0.25926822,0.6654431,0.32841077,-0.60604227,-0.6972357,-0.1148258,0.38469133,-0.4894104,0.013403626,0.23978597,0.6036764,-0.59552914,-0.28201205,0.7075737,-0.5956314,-0.78466386,0.8717399,0.48682642,-0.35285,-0.344947,-0.27799392,0.6484568,-0.19132899,0.88602364,0.31227314,-0.8251353,-0.8387653,-0.768432,0.48777416,0.6124982,2,2
Greensleeves||Anonymous,0.38384557,-0.6999692,0.08064605,0.62193453,0.30717906,-0.70838475,-0.6997529,-0.16729365,-0.41218144,-0.37670672,-0.019758215,-0.13910583,0.6734344,-0.8244317,-0.4070458,0.70508456,-0.47278145,-0.6231049,0.8926197,0.33402658,-0.18522055,-0.19273022,-0.65448606,0.19698846,-0.95475334,0.85980487,0.36631095,-0.85180795,-0.645773,-0.85247236,0.52351016,0.26979923,1,0
Gymnopedie No. 3||Erik Satie,0.28733647,-0.7350627,0.17136502,0.74173176,0.32159522,-0.35879633,-0.6919521,0.036414474,0.6782214,-0.4894104,0.60104346,0.35638067,0.53696024,-0.4762172,-0.291469,0.7684073,-0.4656098,-0.6231049,0.9046357,0.29242778,-0.62387174,-0.7014135,-0.27799392,0.7695204,-0.7151196,0.64619637,0.3921679,-0.7968391,-0.5287594,-0.67963743,0.43450624,-0.28567433,2,1
Jota||Agustin Barrios Mandore,0.5308989,-0.74938,0.94038194,0.6895072,0.32269126,-0.15165438,-0.6859934,0.17092146,0.3623003,-0.5878362,0.33976454,0.94499433,0.47210494,-0.15934701,-0.18558513,0.8195724,-0.6244958,-0.78466386,0.84546846,0.49847192,-0.45367166,-0.6981159,-0.27799392,0.67944694,-0.21695665,0.8883264,0.30782145,0.9976071,-0.79951483,0.92961276,0.5061474,0.9417418,5,6
La Maja de Goya||Enrique Granados,0.45292565,-0.7565373,0.34307608,0.8459782,0.35221368,0.319914,-0.6859934,0.35781133,0.8965645,-0.5878362,0.9751576,0.88496816,0.30768648,0.10405458,-0.291469,0.7428545,-0.5225936,-0.6853713,0.8491287,0.48682642,-0.5048963,-0.59461254,-0.27799392,0.6403782,-0.03871862,0.72816193,0.26346037,-0.4061983,-0.6873124,0.06640477,0.4356065,0.26979923,7,6
Le Petit-Rien (Rondeau)||Francois Couperin,0.47285637,-0.7237116,0.08064605,0.6790202,0.343146,-0.63350505,-0.6997529,-0.16729365,0.6240715,-0.4894104,-0.17169262,0.1158378,0.6247711,-0.7938667,-0.3649675,0.70207447,-0.48303258,-0.6231049,0.89452875,0.33402658,-0.39390087,-0.38308874,-0.57750183,0.7369266,-0.4874834,0.6746953,0.24328506,-0.88248974,-0.8779275,-0.9399277,0.49262953,-0.058871094,3,1
Mazurka; Op. 24 no. 1||Frederic Chopin,0.2863413,-0.74019384,0.17136502,0.7599569,0.29909772,-0.2124826,-0.6859934,0.14273782,0.34495777,-0.5878362,0.8341639,0.63948053,0.4454985,-0.18946585,-0.3134946,0.8195724,-0.50524914,-0.6853713,0.74446476,0.9273502,-0.23592101,-0.27764168,-0.38839334,0.27459624,-0.5397876,0.8996175,0.425946,-0.15789974,-0.60951525,0.28648517,0.5232174,0.6982737,4,5
