piece_id,barre_ratio,avg_chord_stretch,max_chord_stretch,avg_position_shift,open_string_ratio,p90_chord_stretch,shift_rate,max_position_shift,std_position_shift,fret_entropy,max_avg_chord_stretch_window,avg_stretch_velocity_beats,avg_position_shift_speed_beats,max_position_shift_speed_beats,arpeggio_density,avg_string_jump,max_string_jump,string_entropy,chord_ratio,polyphonic_arpeggio_intensity_beats,total_notes,tempo_bpm,log_total_notes,repetition_ratio,max_note_density_window,true_label,predicted_label
Einleitende Etuden (Introductory Studies); Op. 60 no. 11||Fernando Sor,-0.87053084,-0.17244463,-0.69389033,-0.7607831,-0.8649808,0.6173712,0.5096828,-0.368143,-0.09811488,-0.63646024,-0.95698255,0.2745763,-0.662583,0.5144813,0.9164592,-0.7806499,0.638808,-0.9794677,-0.53830147,-0.46793568,-0.8790898,0.64585596,-0.60169214,-0.79415965,-0.52043927,0,0
Einleitende Etuden (Introductory Studies); Op. 60 no. 24||Fernando Sor,-0.87053084,0.50573933,-0.40132758,-0.78658813,-0.16424736,-0.25081655,0.6399534,-0.37020686,-0.10096584,-0.281677,-0.96043336,-0.07018016,-0.27456504,0.5855606,0.9266935,-0.69279706,0.7835889,-0.80303764,-0.8336919,-0.6374149,-0.83275807,0.5326026,0.005279492,-0.8053654,-0.4742971,1,1
Einleitende Etuden (Introductory Studies); Op. 60 no. 6||Fernando Sor,-0.87053084,-0.25084743,-0.64656997,-0.7502136,-0.8704479,0.55646336,0.42765656,-0.36400443,-0.077116586,-0.80974406,-0.95698255,0.12567194,-0.61892015,0.83826226,0.86945605,-0.86888146,0.87477016,0.5313446,-0.67540103,-0.54972816,-0.8914174,0.32049116,-0.7674807,-0.8342811,-0.5015559,0,0
Einleitende Etuden (Introductory Studies); Op. 60 no. 9||Fernando Sor,-0.87053084,0.7848172,-0.47093278,-0.7690281,-0.9483023,-0.6721128,0.8671657,-0.37020686,-0.109599054,-0.7808381,-0.96205556,-0.7350925,-0.6441503,0.5268814,0.9267857,-0.7789668,0.7835889,-0.93002754,-0.6891046,-0.5307541,-0.8957274,0.64585596,-0.8185311,-0.79415965,-0.50537205,0,0
El Marabino (Valse Venezolano)||Antonio Lauro,-0.89438283,0.06644793,-0.5936891,-0.82294196,-0.20225278,0.20597889,0.9014129,-0.39064232,-0.25384313,0.6915984,-0.96043336,0.0032133348,-0.4441119,0.90286523,0.8352854,-0.52757746,0.7835889,0.8745589,-0.8721088,-0.6451803,-0.79165953,0.79395753,0.34161866,-0.8281457,-0.4663351,5,4
Entree De Luth||Robert Ballard,-0.89005876,0.41215217,-0.53512996,-0.8274077,-0.24858657,-0.25081655,0.8799214,-0.39669985,-0.25415716,0.7632491,-0.9587433,-0.16381691,-0.5575779,0.6285015,0.81123596,-0.113641664,0.7835889,0.8534374,-0.9461179,-0.7439171,-0.83867055,0.26470363,-0.05948985,-0.80469334,-0.4501827,5,2
Estilo Uruguayo||Agustin Barrios Mangore,-0.88863534,0.29686403,-0.5936891,-0.7564128,0.4556648,0.20597889,0.28159228,-0.38861558,-0.117414206,0.8210209,-0.9584961,-0.46398237,-0.048827257,0.90286523,0.48747033,0.17019904,0.638808,0.8624975,-0.9303275,-0.8181093,-0.6465119,0.4940893,0.7615024,-0.9072164,-0.34268713,2,5
"Etude, Op. 60 no. 9||Matteo Carcassi",-0.87053084,-0.011470694,-0.5936891,-0.8354558,0.03376212,0.20597889,0.85153943,-0.39669985,-0.28124505,0.9331774,-0.96043336,-0.19229777,0.3254686,0.8278529,0.5827451,0.33941597,0.87477016,-0.47423077,-0.7724966,-0.74807197,-0.6707255,0.64585596,0.72789854,-0.8377027,-0.37826085,0,4
Etude; Op. 10 no. 3||Frederic Chopin,-0.8907938,-0.08685624,-0.5936891,-0.7820305,0.008805063,0.20597889,0.36599413,-0.42841876,-0.22187091,0.5301594,-0.9587433,-0.34118775,0.07646513,0.9424713,0.80322564,-0.22560564,0.7835889,0.8933008,-0.7946387,-0.8963218,-0.64024425,-0.01657346,0.7690972,-0.837607,-0.25430453,7,3
Fantasia||William Byrd,-0.87053084,0.11746967,-0.53512996,-0.7557311,-0.38052735,0.20597889,0.24433716,-0.37226704,-0.06873128,-0.40854946,-0.96043336,-0.13989784,-0.37189648,0.66792506,0.6291886,0.31094062,0.7835889,-0.20273696,-0.9022026,-0.834525,-0.61762506,0.36661756,0.79343945,-0.844257,-0.34268713,3,2
"Fuge in A Minor, BWV 1000||J.S. Bach",-0.87232846,0.48912588,-0.53512996,-0.82452357,0.38888714,-0.25081655,0.8656992,-0.40472302,-0.28808382,0.9421451,-0.9601008,-0.60831994,0.40226728,0.89229333,0.80852056,-0.25502315,0.87477016,0.7586071,-0.89137644,-0.888379,0.8883843,0.32049116,0.9942398,-0.8195845,-0.24471748,7,6
Gavotte||Lodovico Roncalli,-0.87053084,0.048705455,-0.5936891,-0.7596433,-0.003711609,0.20597889,0.6050491,-0.37432355,-0.096829996,0.50475335,-0.9587433,0.014917847,-0.5666904,0.5855606,0.68726677,0.46379772,0.1579362,0.6787492,-0.9526066,-0.79575413,-0.8869399,0.64585596,-0.70997244,-0.85080844,-0.4337302,2,2
Gigue||Johann Anton Losy von Losinthal,-0.87053084,-0.074919894,-0.64656997,-0.81471306,-0.51858824,0.20597889,0.7864248,-0.4323126,-0.34007287,0.19499883,-0.9578719,0.047776893,-0.5028267,0.8051983,0.9234952,-0.8148355,0.7835889,0.7904839,-0.8404708,-0.65032345,-0.87329423,0.59214556,-0.5186283,-0.79415965,-0.4663351,0,1
"Grazioso, Op. 50 no. 23||Mauro Giuliani",-0.8767058,-0.06695637,-0.64656997,-0.7516493,-0.8730337,0.41496533,-0.008929671,-0.38455078,-0.15293035,-0.639732,-0.9587433,0.0029535803,-0.36496362,0.76623464,0.8881239,-0.51530635,0.87477016,0.7869903,-0.90379673,-0.8809405,-0.83275807,0.4110094,0.005279492,-0.845492,-0.34268713,1,1
Gymnopedie No. 1||Erik Satie,-0.90599746,0.5081723,0.65230495,-0.84652895,-0.14817947,-0.25081655,0.9895661,-0.3980413,-0.30305177,0.88000095,-0.9642842,-0.05344167,-0.72607964,0.5430719,0.22962014,-0.17143112,0.638808,0.91714966,-0.9932259,-0.75114983,-0.79627115,0.39641368,0.31241885,-0.8747142,-0.4899902,2,3
Humoresque||Agustin Barrios Mandore,-0.87053084,0.32883918,-0.47093278,-0.7880911,0.6623657,-0.25081655,0.9158121,-0.38455078,-0.18683927,0.9018233,-0.96043336,-0.26282358,-0.4788425,0.83826226,0.5423464,0.41607553,0.7835889,0.95062524,-0.9698178,-0.85088897,-0.80895156,0.39641368,0.22210957,-0.9051862,-0.41698337,2,4
La Cavalleria de Napoles||Gaspar Sanz,-0.87053084,-0.044769485,-0.5936891,-0.7644025,-0.54812604,0.20597889,0.8059968,-0.38455078,-0.1299176,0.10789909,-0.9576311,0.17510492,-0.7713718,0.50186217,0.22962014,0.7468497,0.1579362,-0.6813848,-0.9897084,-0.67394143,-0.8698672,0.73638743,-0.46924555,-0.8975234,-0.5015559,0,0
Lachrimae Pavan||John Dowland,-0.89293355,0.1461461,-0.5936891,-0.7946066,-0.5546829,0.20597889,0.8063079,-0.37637642,-0.0904738,-0.31097776,-0.95830977,-0.23376842,-0.22508678,0.70392555,0.7114596,-0.003040528,0.87477016,0.8787674,-0.88043815,-0.80327535,-0.13217312,0.11371948,0.95007485,-0.818632,-0.33816773,7,3
Lantururu||Gaspar Sanz,-0.87053084,-0.49421084,-0.69389033,-0.8030019,-0.7650255,0.81423664,0.9504657,-0.37020686,-0.1436156,-0.06197754,-0.9554593,0.36583006,-0.7463534,0.5268814,0.6243091,0.48403955,0.638808,-0.96769035,-0.95839876,-0.51151556,-0.91437036,0.64585596,-0.96891314,-0.82588,-0.5460422,1,0
Leyenda de Espana||Agustin Barrios Mangore,-0.87191135,0.07662264,-0.5936891,-0.7963396,-0.14659216,0.20597889,0.7956978,-0.4067192,-0.16882305,0.74213576,-0.95931435,-0.12384774,0.0539962,0.76623464,0.7325707,0.025486402,0.7835889,-0.11607072,-0.60890836,-0.64063346,-0.226963,0.070500165,0.93900764,-0.87257564,-0.39132527,3,4
Madrigal (Gavota)||Agustin Barrios Mandore,-0.8930014,0.6188757,-0.40132758,-0.82198846,0.745271,-0.25081655,0.9617652,-0.39669985,-0.23910135,0.9172824,-0.9613264,-0.46959165,-0.48221245,0.75670475,0.700893,0.29004037,0.7835889,0.89410233,-0.9769759,-0.85702807,-0.2966549,0.64585596,0.92833114,-0.85951084,-0.3999485,5,6
Maxixe||Agustin Barrios Mandore,-0.87053084,-0.023741253,-0.5936891,-0.80467194,0.24281053,0.20597889,0.7939384,-0.39669985,-0.22428967,0.78453785,-0.9587433,-0.41364712,0.44074324,0.966215,0.772795,-0.5702093,0.87477016,0.97388065,-0.8515861,-0.83724725,-0.50454855,0.59214556,0.8695341,-0.8635384,-0.34268713,4,5
"Menuet, Op. 11 no. 5||Fernando Sor",-0.87053084,0.4427062,-0.5936891,-0.8113803,0.01409996,0.20597889,0.9740573,-0.38047102,-0.19951907,0.69580793,-0.9587433,-0.6268015,-0.07820122,0.66792506,0.7003164,0.11051536,0.7835889,0.7356641,-0.98356867,-0.9645678,-0.8391985,0.39641368,-0.06549524,-0.8888069,-0.2733279,3,3
"Minuet from 'Pensees Melodiques', Op. 38 No. 1||Jose Ferrer",-0.87053084,0.036136635,-0.5936891,-0.74846673,-0.5726701,0.20597889,0.52928406,-0.37432355,-0.13893367,-0.0015836047,-0.95793957,-0.17628902,-0.5754221,0.9424713,0.6851745,0.18447879,0.7835889,0.83000326,-0.9831208,-0.89671427,-0.82664937,0.39641368,0.06745504,-0.9306599,-0.35167834,1,2
Minueto en Mi||Agustin Barrios Mangore,-0.87053084,0.58717597,-0.53512996,-0.8260092,0.7231227,-0.25081655,0.89892584,-0.4205832,-0.24386835,0.9456802,-0.9590078,-0.5726563,0.14425081,0.9146983,0.7660352,0.04111815,0.87477016,0.93947506,-0.7307479,-0.71580505,-0.679456,0.5807047,0.7138331,-0.8024126,-0.37387198,3,6
"Moderato, Op. 35 no. 17||Fernando Sor",-0.87053084,-0.30141154,-0.64656997,-0.7820581,-0.39473966,0.5877495,0.46724683,-0.4361904,-0.24925464,-0.32582504,-0.95698255,0.16911836,-0.59354556,0.8168403,0.908638,-0.94417334,0.87477016,0.8626525,-0.61772877,-0.5164815,-0.8354696,0.64585596,-0.02385837,-0.8127949,-0.48218238,1,2
Pais de Abanico||Agustin Barrios Mandore,-0.8909647,0.3798628,-0.47093278,-0.76118743,0.7220485,-0.25081655,0.7377372,-0.40472302,-0.20310344,0.9724126,-0.96043336,-0.9059535,0.40083224,0.9933111,0.44857275,0.37865412,0.87477016,0.9175094,-0.95828336,-0.83812016,-0.42354804,0.6197259,0.8994596,-0.9585132,-0.3245163,5,6
Partita III: BWV 1006: vi. Gigue||J.S. Bach,-0.87053084,-0.5261773,-0.73589134,-0.82593316,0.64944535,0.81423664,0.96221286,-0.37637642,-0.113397025,0.45791775,-0.9551484,0.37381825,0.46275008,0.70392555,0.6891038,-0.020811547,0.87477016,0.456821,-0.5126702,-0.66798526,-0.78491163,0.64585596,0.38122523,-0.8143495,-0.40423384,6,6
Pavan VI||Luis Milan,-0.8802997,0.113656655,-0.5936891,-0.77652127,-0.14420979,0.20597889,0.49468818,-0.3695193,-0.0930754,-0.43757227,-0.95830977,0.2023288,-0.81173253,0.45374888,0.50357944,0.5515144,0.1579362,0.7807455,-0.9593381,-0.5846053,-0.86899704,0.73638743,-0.45673472,-0.80183303,-0.5351892,2,1
Pictures at an Exhibition: VII. A Market Place in Limoges||Modest Mussorgsky,-0.8767058,0.7568883,-0.40132758,-0.7825535,0.6678882,-0.25081655,0.6653272,-0.38861558,-0.1772936,0.95699,-0.96205556,-0.9392487,-0.03266536,0.7929007,0.7316202,-0.047667768,0.87477016,0.93185717,-0.9556638,-0.93679667,0.399598,0.77380127,0.9807064,-0.84529346,-0.15148655,6,6
"Preludio, Op. 5 no. 1||Agustin Barrios Mandore",-0.87053084,-0.037281528,-0.5936891,-0.8233764,0.5382531,0.20597889,0.91388625,-0.39669985,-0.23633933,0.96622354,-0.96043336,-0.35278004,0.55197954,0.83826226,0.89762,-0.78455967,0.87477016,0.87287104,-0.55011976,-0.7462195,-0.10052634,0.43251222,0.95312357,-0.7951006,-0.36946633,5,6
Registro (Prelude)||Antonio Lauro,-0.87053084,-0.19578096,-0.64656997,-0.8233069,-0.65111935,0.20597889,0.93531054,-0.39669985,-0.2545685,0.7288264,-0.9587433,-0.26681513,0.554286,0.83826226,0.9176742,-0.7462087,0.7835889,0.91805273,-0.64395744,-0.7847865,-0.8001517,0.39641368,0.2864042,-0.79415965,-0.35614985,4,3
Romance||Anonymous,-0.87053084,-0.5261773,-0.73589134,-0.8777326,-0.82853204,0.81423664,0.98282975,-0.39669985,-0.36856762,0.21736322,-0.9551484,0.37381825,-0.10736312,0.66792506,0.89769983,-0.71703255,0.638808,0.025406376,-0.6772689,-0.52804667,-0.88655907,0.75571024,-0.704908,-0.7999389,-0.5091685,2,1
Saltarello||Anonymous,-0.87053084,-0.27580455,-0.5936891,-0.80460477,-0.2227276,0.5877495,0.66022384,-0.38861558,-0.13510486,0.42296007,-0.95816433,0.21258016,0.038011756,0.7929007,0.60256094,0.40621072,0.1579362,-0.99820656,-0.8813064,-0.75454855,-0.84591955,0.59214556,-0.14510673,-0.7986426,-0.4085015,0,1
Sarabande||George Frideric Handel,-0.87053084,-0.2786179,-0.5936891,-0.7387211,-0.665071,0.5877495,-0.0542618,-0.36192974,-0.04777459,-0.6621926,-0.95662165,0.27934515,-0.73444945,0.66792506,0.8547727,-0.04169803,0.87477016,0.93351805,-0.9597499,-0.58558327,-0.89068294,0.64585596,-0.75832915,-0.81792337,-0.5091685,2,1
Sarabande And Variations||George Friedrich Handel,-0.8862731,0.57188284,-0.53512996,-0.808925,0.4340284,-0.25081655,0.91104484,-0.39535666,-0.19256446,0.9170179,-0.9601008,-0.07144406,-0.7705803,0.5350258,0.7661977,0.23861781,0.87477016,0.86432546,-0.96964115,-0.6848949,-0.6618052,0.64585596,0.7411363,-0.8004733,-0.49772024,4,5
"Soldatenmarsh, Op. 68 no. 2||Robert Schumann",-0.87053084,0.6767696,-0.53512996,-0.80974275,0.7447817,-0.25081655,0.961404,-0.38455078,-0.16090223,0.8532036,-0.96043336,-0.29644668,-0.67008907,0.5390611,0.938882,0.58370155,0.638808,0.85240376,-0.9973847,-0.9630745,-0.86366165,0.64585596,-0.38068834,-0.79415965,-0.42119732,0,4
Sonata II: BWV 1003: iii. Andante||J.S. Bach,-0.87053084,0.25789407,0.60007375,-0.77536976,-0.2887461,0.20597889,0.5946337,-0.39871138,-0.17238037,0.5619946,-0.9587433,-0.503052,-0.02327783,0.8480945,0.7661977,0.45079,0.638808,0.6899053,-0.9618947,-0.922071,-0.7107539,0.053128835,0.6522075,-0.84657747,-0.24951711,4,5
Sonata II: BWV 1003: iv. Allegro||J.S. Bach,-0.87053084,-0.5261773,-0.73589134,-0.83887416,0.85439706,0.81423664,0.93432033,-0.41268438,-0.24301197,0.98222005,-0.9551484,0.37381825,0.61720526,0.90286523,0.7448389,0.036495667,0.7835889,-0.9706369,-0.51503587,-0.662036,-0.0010503527,0.46727547,0.961185,-0.804376,-0.39132527,6,6
"Sonata in A Major, L 483/ K 322||Domenico Scarlatti",-0.87053084,-0.10776625,-0.5936891,-0.80527866,-0.41884428,0.20597889,0.8675945,-0.38861558,-0.17751348,0.6824678,-0.95839685,0.15889654,-0.6160246,0.5855606,0.8518767,-0.27217147,0.87477016,0.77042264,-0.8955421,-0.5269494,-0.5810976,0.85946923,0.82472396,-0.8015228,-0.50537205,4,4
Sonata No. 1||Niccolo Paganini,-0.87053084,-0.217583,-0.53512996,-0.7835654,-0.67242134,0.5877495,0.838506,-0.37432355,-0.14834,-0.15780316,-0.9573405,-0.09102891,-0.02475445,0.83826226,0.6965747,-0.5228471,0.87477016,0.8708997,-0.9572651,-0.88691276,-0.6804144,0.39641368,0.7122168,-0.87253535,-0.27805114,2,3
Sonata no. 12: i. Minuetto||Niccolo Paganini,-0.87053084,-0.5004411,-0.64656997,-0.8203068,-0.61369604,0.81423664,0.8911643,-0.42841876,-0.29326683,0.72440064,-0.9557681,0.3229314,0.7362283,0.9424713,0.6853305,-0.08342862,0.87477016,-0.48754528,-0.85403883,-0.8139865,-0.8449026,0.64585596,-0.13268803,-0.8653813,-0.35167834,2,3
"Study, 31 no. 17||Fernando Sor",-0.87053084,-0.2786179,-0.64656997,-0.768549,-0.4061652,0.5877495,0.44490603,-0.368143,-0.09657219,-0.37863573,-0.95698255,0.14944084,-0.6206658,0.5390611,0.9097695,-0.94536924,0.87477016,0.8625541,-0.6106568,-0.516706,-0.83654296,0.5326026,-0.0356573,-0.8068062,-0.4899902,0,1
"Study, Op. 139 no. 3||Mauro Giuliani",-0.87053084,-0.006879519,-0.5936891,-0.7825696,-0.65359974,0.20597889,0.82351345,-0.37226704,-0.10109134,-0.014865942,-0.95816433,-0.03679018,-0.6093467,0.5390611,0.7840882,-0.033435587,0.87477016,0.7590917,-0.9780363,-0.8558372,-0.7765611,0.5326026,0.42558372,-0.8096793,-0.365044,1,2
"Study, Op. 139 no. 5||Mauro Giuliani",-0.9055339,0.18806684,-0.5936891,-0.8012664,-0.66866976,0.20597889,0.90010947,-0.38861558,-0.18360019,0.2958868,-0.95822257,-0.09083532,-0.33562678,0.7929007,0.60035944,0.4620514,0.87477016,0.91033375,-0.97025615,-0.8857146,-0.77585256,0.64585596,0.42912877,-0.87032884,-0.34268713,1,4
"Study, Op. 48 no. 24||Mauro Giuliani",-0.8735147,0.43384027,-0.5936891,-0.9321122,-0.33027008,-0.25081655,0.9950835,-0.4361904,-0.6672123,0.9307006,-0.95938516,-0.50979936,0.9353808,0.95587826,0.8788776,-0.76281774,0.7835889,0.25764564,-0.86970377,-0.8618493,-0.63175297,0.5326026,0.77876717,-0.86834866,-0.24951711,5,4
"Suite 1 for Cello, BWV 1007: ii.  Allemande||J.S. Bach",-0.87053084,-0.009921225,-0.53512996,-0.8267228,-0.12243804,0.20597889,0.7496867,-0.4361904,-0.36490637,0.20769398,-0.9584548,-0.19537485,0.4701605,0.95587826,0.70299923,0.07588166,0.7835889,-0.09582365,-0.71941346,-0.7515846,-0.6381359,0.32049116,0.77156264,-0.8192812,-0.35167834,2,4
"Suite 1 for Cello, BWV 1007: iv.  Sarabande||J.S. Bach",-0.87053084,-0.016237948,-0.64656997,-0.748124,-0.6561244,0.20597889,0.009602132,-0.36607555,-0.055976495,-0.57391566,-0.9587433,-0.061486784,-0.32957065,0.6074747,0.74329567,0.21508794,0.42821875,0.91667295,-0.8992558,-0.85447013,-0.86456466,0.070500165,-0.39345342,-0.82163554,-0.36060512,2,1
"Suite 2 for Cello, BWV 1008: i. Prelude||J.S. Bach",-0.87684184,0.49962476,0.54217046,-0.82829565,0.18721811,-0.25081655,0.6983222,-0.4361904,-0.4263853,0.8857637,-0.97894734,-0.77396536,0.40010753,0.95587826,0.787026,-0.0641946,0.638808,0.5634741,-0.7179013,-0.8105197,-0.26712355,0.24021481,0.9331811,-0.8208586,-0.3107283,3,6
"Suite 3 for Cello, BWV 1009: ii. Allemande||J.S. Bach",-0.8767176,0.11215052,-0.5936891,-0.7884852,0.33465835,0.20597889,0.62202257,-0.39569262,-0.19556373,0.7577036,-0.96043336,-0.7118166,0.12692578,0.83826226,0.65645635,-0.0037188954,0.7835889,0.6515493,-0.8730263,-0.75465083,-0.4761226,0.1565126,0.8815367,-0.8696229,-0.36060512,4,4
"Suite 3 for Cello, BWV 1009: iii. Courante||J.S. Bach",-0.87685114,0.039799213,-0.5936891,-0.8212726,0.21188042,-0.25081655,0.8862315,-0.39669985,-0.20827822,0.81323797,-0.96043336,-0.045752034,-0.40676564,0.70392555,0.83447,-0.5385678,0.87477016,0.8226649,-0.7607759,-0.59141433,-0.55945146,0.72830224,0.8397304,-0.8022577,-0.44199362,3,5
"Suite 5 for Cello, BWV 1011: iv.  Sarabande||J.S. Bach",-0.87053084,-0.024849484,-0.64656997,-0.7795088,-0.2911197,0.20597889,0.58203375,-0.3926653,-0.17563297,-0.37224725,-0.95742947,-0.06709936,-0.6121177,0.6486482,0.8956631,-0.75880873,0.87477016,0.922898,-0.8524709,-0.6288593,-0.894309,0.1565126,-0.8022632,-0.8019795,-0.4742971,1,1
Suite en La Mayor: Granduque I||Gaspar Sanz,-0.8755512,-0.1656833,-0.5936891,-0.77948457,-0.39666197,0.20597889,0.5014336,-0.36607555,-0.06137521,-0.50557595,-0.95804757,0.22431712,-0.71384233,0.48902586,0.54793435,0.376514,0.7835889,0.43875402,-0.89197385,-0.5510398,-0.8209215,0.3360499,0.12151197,-0.8056267,-0.5091685,2,1
Suite en La Mayor: Granduque II||Gaspar Sanz,-0.87053084,-0.1105531,-0.5936891,-0.790159,-0.43600786,0.20597889,0.5630788,-0.37637642,-0.06111938,-0.5534841,-0.9578719,0.05964044,-0.5844727,0.56275594,0.6205871,0.40772232,0.42821875,-0.16091383,-0.82561576,-0.59439284,-0.79165953,0.39641368,0.34161866,-0.8031522,-0.48609596,2,1
Suite en La Mayor: Matachin||Gaspar Sanz,-0.87053084,0.17595781,-0.5936891,-0.7978469,-0.020795923,-0.25081655,0.89541787,-0.37089399,-0.12729743,0.61798054,-0.9592332,0.08010369,-0.73719263,0.5309658,0.2833111,0.52874357,0.42821875,0.6773906,-0.93500984,-0.646608,-0.8953745,0.22371511,-0.81453556,-0.8941728,-0.5015559,2,1
Suite I: iii. Courante; BWV 996||J.S. Bach,-0.87053084,0.23216239,-0.5936891,-0.7861007,-0.119609855,0.20597889,0.7267431,-0.4342535,-0.24858175,0.52675635,-0.95842844,-0.25745422,-0.43811655,0.81109965,0.77194464,-0.024407381,0.87477016,0.92469394,-0.96179324,-0.84246707,-0.70987076,0.64585596,0.6542318,-0.86761993,-0.38263276,5,4
"Suite IV, BWV 1006a: i. Prelude||J.S. Bach",-0.87053084,0.23216239,-0.47093278,-0.8323711,0.34515202,0.20597889,0.90927947,-0.4007191,-0.23745851,0.8586441,-0.95931435,-0.76060784,0.6173301,0.85737544,0.87871563,-0.77674896,0.87477016,0.91753125,-0.6342077,-0.7692642,0.84275794,0.5326026,0.9930204,-0.80050176,-0.3107283,7,6
Suite Populaire Bresilienne: 3.  Valsa-Choro||Heitor Villa-Lobos,-0.9250233,0.03537329,-0.5936891,-0.67630905,-0.4851242,0.20597889,-0.32604206,-0.38861558,-0.10697297,0.5871134,-0.95820916,-0.7606321,-0.57576394,0.9961138,0.6636824,0.671542,0.42821875,0.8453352,-0.9962418,-0.99507457,0.96888155,0.665729,0.9968616,-0.9689097,0.0109160375,3,4
"Suite, BWV 995: iii. Courante||J.S. Bach",-0.87053084,0.71805567,-0.5936891,-0.64529693,0.40551996,-0.25081655,-0.60594785,-0.38455078,-0.09593695,0.6144027,-0.96043336,-0.9972571,-0.7863865,0.98492765,0.3529902,0.6653112,0.87477016,0.14563516,-0.92263514,-0.53735876,0.6525107,0.36661756,0.98817015,-0.9906688,-0.3245163,5,4
Tarleton's Resurrection||John Dowland,-0.87053084,0.08840521,-0.5936891,-0.7490835,-0.510591,-0.25081655,0.33927676,-0.36607555,-0.04331633,-0.2530368,-0.9574529,-0.05581087,-0.66878176,0.5060928,0.22962014,0.7534425,0.1579362,0.91494995,-0.991516,-0.98863685,-0.87413776,0.36661756,-0.5307822,-0.8057347,-0.32908216,1,0
The King Of Denmark's Galliard||John Dowland,-0.9168084,0.02527241,-0.5936891,-0.80475193,-0.41839507,0.20597889,0.8152337,-0.37226704,-0.13100518,0.14985403,-0.95830977,0.08488882,-0.5610879,0.6074747,0.74221253,0.4469577,0.638808,0.9007737,-0.933113,-0.77178,-0.8798972,0.5807047,-0.6131272,-0.8188777,-0.4742971,2,2
"The Last Rose of Summer, Op. 125 no. 2||Traditional Irish melody, arr. by Mauro Giuliani",-0.87425447,-0.23169824,-0.53512996,-0.7111514,-0.705669,0.20597889,-0.57518035,-0.368143,-0.030243395,-0.51293,-0.958106,-0.06287148,-0.6032679,0.5855606,0.855085,0.54565734,0.638808,0.952457,-0.99503857,-0.98370767,0.32693785,0.31264576,0.97810197,-0.80814385,0.08229529,2,3
The Weeping Willow||Scott Joplin,-0.8830988,0.18399058,-0.5936891,-0.77792794,-0.32349443,0.20597889,0.75996536,-0.38047102,-0.14511585,0.5627415,-0.96043336,-0.14014082,-0.64586115,0.5685406,0.8837755,-0.33930656,0.7835889,0.9400494,-0.96106064,-0.81197786,-0.17221366,0.75571024,0.94579315,-0.85103655,-0.39132527,5,4
"Traumerei from Kinderscenen, Op. 15||Robert Schumann",-0.8806208,0.6312312,-0.53512996,-0.81814396,0.44997096,-0.25081655,0.96087617,-0.39468446,-0.2706308,0.95920485,-0.9591248,-0.45309386,0.4913823,0.9933111,0.55478555,0.45440462,0.638808,0.89385515,-0.9460064,-0.8807524,-0.76646185,0.24021481,0.47317386,-0.8825326,-0.37826085,4,5
